ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,38,11,10,7,0.1413157894736842,9,1,0,0,1,0,11,7,6,0,0.1684186046511628
2014,çÇíÀê¥àÍ,2,37,1,5,9,0.1635135135135135,0,0,0,0,0,1,0,0,0,22,0.1684186046511628
2014,çÇíÀê¥àÍ,3,41,9,6,6,0.1473170731707317,0,1,4,2,2,0,0,0,0,0,0.1684186046511628
2014,çÇíÀê¥àÍ,4,33,1,3,5,0.18818181818181817,0,0,1,0,0,0,0,0,0,0,0.1684186046511628
2014,çÇíÀê¥àÍ,5,37,3,0,9,0.18702702702702703,0,0,1,2,0,0,0,0,0,0,0.1684186046511628
2014,çÇíÀê¥àÍ,6,29,0,2,4,0.19379310344827586,0,0,0,0,0,0,0,0,0,0,0.1684186046511628
2538,çÇã¥ìÒòN,1,25,3,4,6,0.1932,2,0,0,0,1,0,6,14,2,0,0.1929299363057325
2538,çÇã¥ìÒòN,2,30,4,5,6,0.15266666666666667,0,2,0,0,1,1,0,0,0,18,0.1929299363057325
2538,çÇã¥ìÒòN,3,26,0,4,4,0.21423076923076925,0,0,0,0,0,0,0,0,0,0,0.1929299363057325
2538,çÇã¥ìÒòN,4,27,0,2,5,0.19333333333333333,0,0,0,0,0,0,0,0,0,0,0.1929299363057325
2538,çÇã¥ìÒòN,5,29,0,4,7,0.20172413793103447,0,0,0,0,0,0,0,0,0,0,0.1929299363057325
2538,çÇã¥ìÒòN,6,20,0,1,1,0.21200000000000002,0,0,0,0,0,0,0,0,0,0,0.1929299363057325
2876,óÈñÿçKïv,1,16,5,5,2,0.131875,5,0,0,0,0,0,3,3,4,0,0.1631111111111111
2876,óÈñÿçKïv,2,23,1,1,5,0.17043478260869566,0,1,0,0,0,0,0,0,0,11,0.1631111111111111
2876,óÈñÿçKïv,3,14,2,1,1,0.165,1,0,0,0,1,0,0,0,0,0,0.1631111111111111
2876,óÈñÿçKïv,4,12,2,2,2,0.18583333333333332,2,0,0,0,0,0,0,0,0,0,0.1631111111111111
2876,óÈñÿçKïv,5,15,4,0,2,0.15866666666666665,2,1,0,0,0,1,0,0,0,0,0.1631111111111111
2876,óÈñÿçKïv,6,10,0,1,1,0.173,0,0,0,0,0,0,0,0,0,0,0.1631111111111111
2878,ïxéRçOçK,1,40,21,8,6,0.16899999999999998,18,0,0,0,3,0,6,7,6,0,0.18878048780487805
2878,ïxéRçOçK,2,40,1,9,12,0.19975,0,1,0,0,0,0,0,0,0,18,0.18878048780487805
2878,ïxéRçOçK,3,31,2,4,10,0.20806451612903226,0,2,0,0,0,0,0,0,0,0,0.18878048780487805
2878,ïxéRçOçK,4,31,5,5,8,0.1693548387096774,0,1,2,2,0,0,0,0,0,0,0.18878048780487805
2878,ïxéRçOçK,5,30,3,5,8,0.17366666666666666,0,0,0,3,0,0,0,0,0,0,0.18878048780487805
2878,ïxéRçOçK,6,33,0,1,5,0.21333333333333335,0,0,0,0,0,0,0,0,0,0,0.18878048780487805
2903,éRçËãB,1,22,3,4,3,0.165,3,0,0,0,0,0,1,10,6,0,0.17848314606741572
2903,éRçËãB,2,39,2,13,7,0.1523076923076923,0,2,0,0,0,0,0,0,0,21,0.17848314606741572
2903,éRçËãB,3,34,0,6,7,0.15529411764705883,0,0,0,0,0,0,0,0,0,0,0.17848314606741572
2903,éRçËãB,4,29,2,3,5,0.2006896551724138,0,0,1,0,1,0,0,0,0,0,0.17848314606741572
2903,éRçËãB,5,34,0,4,7,0.19294117647058825,0,0,0,0,0,0,0,0,0,0,0.17848314606741572
2903,éRçËãB,6,20,0,2,4,0.227,0,0,0,0,0,0,0,0,0,0,0.17848314606741572
2912,îˆçËìSñÁ,1,3,0,1,0,0.17333333333333334,0,0,0,0,0,0,1,1,0,0,0.15545454545454546
2912,îˆçËìSñÁ,2,4,0,0,1,0.15,0,0,0,0,0,0,0,0,0,4,0.15545454545454546
2912,îˆçËìSñÁ,3,5,0,2,0,0.172,0,0,0,0,0,0,0,0,0,0,0.15545454545454546
2912,îˆçËìSñÁ,4,3,0,0,0,0.12333333333333334,0,0,0,0,0,0,0,0,0,0,0.15545454545454546
2912,îˆçËìSñÁ,5,4,0,0,1,0.13,0,0,0,0,0,0,0,0,0,0,0.15545454545454546
2912,îˆçËìSñÁ,6,3,0,0,0,0.18333333333333335,0,0,0,0,0,0,0,0,0,0,0.15545454545454546
2930,êVó«àÍãK,1,21,9,4,5,0.17285714285714285,9,0,0,0,0,0,6,3,2,0,0.175
2930,êVó«àÍãK,2,26,4,6,5,0.16461538461538464,2,2,0,0,0,0,0,0,0,15,0.175
2930,êVó«àÍãK,3,27,2,5,7,0.1474074074074074,0,0,0,2,0,0,0,0,0,0,0.175
2930,êVó«àÍãK,4,21,1,2,6,0.1842857142857143,0,0,0,1,0,0,0,0,0,0,0.175
2930,êVó«àÍãK,5,19,0,4,1,0.18736842105263157,0,0,0,0,0,0,0,0,0,0,0.175
2930,êVó«àÍãK,6,20,0,0,1,0.2065,0,0,0,0,0,0,0,0,0,0,0.175
3022,êºéRè∏àÍ,1,41,23,6,6,0.14682926829268295,22,0,0,0,1,0,3,7,6,0,0.15519650655021833
3022,êºéRè∏àÍ,2,37,4,17,2,0.14621621621621622,0,4,0,0,0,0,0,0,0,19,0.15519650655021833
3022,êºéRè∏àÍ,3,36,5,5,8,0.13777777777777778,0,1,1,1,2,0,0,0,0,0,0.15519650655021833
3022,êºéRè∏àÍ,4,40,2,9,7,0.15625,0,0,1,1,0,0,0,0,0,0,0.15519650655021833
3022,êºéRè∏àÍ,5,37,1,4,5,0.17432432432432432,0,0,0,0,1,0,0,0,0,0,0.15519650655021833
3022,êºéRè∏àÍ,6,38,1,4,9,0.16973684210526316,0,0,0,1,0,0,0,0,0,0,0.15519650655021833
3024,êºìáã`ë•,1,63,37,13,3,0.16365079365079366,35,0,0,0,2,0,3,8,12,0,0.171070110701107
3024,êºìáã`ë•,2,45,8,20,7,0.17577777777777778,3,3,2,0,0,0,0,0,0,30,0.171070110701107
3024,êºìáã`ë•,3,43,11,15,10,0.1527906976744186,4,3,2,0,2,0,0,0,0,0,0.171070110701107
3024,êºìáã`ë•,4,35,12,10,6,0.166,0,5,4,0,3,0,0,0,0,0,0.171070110701107
3024,êºìáã`ë•,5,40,8,12,4,0.18575,1,2,4,0,1,0,0,0,0,0,0.171070110701107
3024,êºìáã`ë•,6,45,9,13,8,0.18511111111111112,0,4,3,0,2,0,0,0,0,0,0.171070110701107
3025,éRå˚ìNé°,1,4,2,1,0,0.1625,2,0,0,0,0,0,0,1,0,0,0.2742857142857143
3025,éRå˚ìNé°,2,2,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.2742857142857143
3025,éRå˚ìNé°,3,6,0,1,0,0.27666666666666667,0,0,0,0,0,0,0,0,0,0,0.2742857142857143
3025,éRå˚ìNé°,4,5,0,0,0,0.26399999999999996,0,0,0,0,0,0,0,0,0,0,0.2742857142857143
3025,éRå˚ìNé°,5,4,0,0,0,0.3725,0,0,0,0,0,0,0,0,0,0,0.2742857142857143
3025,éRå˚ìNé°,6,7,0,0,0,0.29714285714285715,0,0,0,0,0,0,0,0,0,0,0.2742857142857143
3036,ãgñ{ê≥è∫,1,4,1,2,0,0.16,0,0,0,0,1,0,0,1,2,0,0.18740740740740744
3036,ãgñ{ê≥è∫,2,5,0,1,1,0.16,0,0,0,0,0,0,0,0,0,2,0.18740740740740744
3036,ãgñ{ê≥è∫,3,4,0,1,0,0.1875,0,0,0,0,0,0,0,0,0,0,0.18740740740740744
3036,ãgñ{ê≥è∫,4,4,0,1,1,0.15500000000000003,0,0,0,0,0,0,0,0,0,0,0.18740740740740744
3036,ãgñ{ê≥è∫,5,4,0,0,0,0.22499999999999998,0,0,0,0,0,0,0,0,0,0,0.18740740740740744
3036,ãgñ{ê≥è∫,6,6,0,0,1,0.225,0,0,0,0,0,0,0,0,0,0,0.18740740740740744
3044,éOëÓé¢ém,1,31,8,8,8,0.18935483870967743,7,0,0,0,1,0,8,8,5,0,0.17531818181818182
3044,éOëÓé¢ém,2,42,6,13,8,0.16,0,6,0,0,0,0,0,0,0,26,0.17531818181818182
3044,éOëÓé¢ém,3,38,0,5,3,0.18736842105263157,0,0,0,0,0,0,0,0,0,0,0.17531818181818182
3044,éOëÓé¢ém,4,40,0,11,5,0.16725,0,0,0,0,0,0,0,0,0,0,0.17531818181818182
3044,éOëÓé¢ém,5,39,0,3,7,0.1694871794871795,0,0,0,0,0,0,0,0,0,0,0.17531818181818182
3044,éOëÓé¢ém,6,30,0,3,4,0.18533333333333332,0,0,0,0,0,0,0,0,0,0,0.17531818181818182
3051,éRå˚èrâp,1,9,2,3,2,0.13555555555555554,2,0,0,0,0,0,3,2,2,0,0.15705882352941175
3051,éRå˚èrâp,2,13,2,0,1,0.17923076923076925,0,0,0,1,1,0,0,0,0,6,0.15705882352941175
3051,éRå˚èrâp,3,14,2,0,2,0.14857142857142858,0,0,1,1,0,0,0,0,0,0,0.15705882352941175
3051,éRå˚èrâp,4,12,0,2,3,0.12916666666666668,0,0,0,0,0,0,0,0,0,0,0.15705882352941175
3051,éRå˚èrâp,5,12,0,1,2,0.165,0,0,0,0,0,0,0,0,0,0,0.15705882352941175
3051,éRå˚èrâp,6,8,0,1,0,0.19,0,0,0,0,0,0,0,0,0,0,0.15705882352941175
3054,ñkêÏçKìT,1,45,33,1,6,0.16133333333333333,33,0,0,0,0,0,4,5,3,0,0.16661971830985917
3054,ñkêÏçKìT,2,38,6,18,5,0.13789473684210526,0,4,2,0,0,0,0,0,0,22,0.16661971830985917
3054,ñkêÏçKìT,3,34,3,13,4,0.17147058823529412,0,0,3,0,0,0,0,0,0,0,0.16661971830985917
3054,ñkêÏçKìT,4,28,2,5,4,0.19392857142857142,0,0,1,1,0,0,0,0,0,0,0.16661971830985917
