ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,38,6,10,8,0.15473684210526314,6,0,0,0,0,0,15,11,6,0,0.17805825242718445
2014,çÇíÀê¥àÍ,2,33,3,3,7,0.17333333333333334,0,1,1,0,0,1,0,0,0,19,0.17805825242718445
2014,çÇíÀê¥àÍ,3,36,3,3,4,0.17305555555555557,0,1,1,0,1,0,0,0,0,0,0.17805825242718445
2014,çÇíÀê¥àÍ,4,35,0,3,6,0.18857142857142858,0,0,0,0,0,0,0,0,0,0,0.17805825242718445
2014,çÇíÀê¥àÍ,5,33,2,0,7,0.18606060606060604,0,0,0,2,0,0,0,0,0,0,0.17805825242718445
2014,çÇíÀê¥àÍ,6,31,0,3,5,0.1970967741935484,0,0,0,0,0,0,0,0,0,0,0.17805825242718445
2538,çÇã¥ìÒòN,1,25,1,6,6,0.20079999999999998,1,0,0,0,0,0,7,11,5,0,0.19771084337349398
2538,çÇã¥ìÒòN,2,30,4,4,3,0.17933333333333332,0,2,0,0,1,1,0,0,0,17,0.19771084337349398
2538,çÇã¥ìÒòN,3,33,0,1,5,0.20333333333333334,0,0,0,0,0,0,0,0,0,0,0.19771084337349398
2538,çÇã¥ìÒòN,4,29,0,2,7,0.19931034482758622,0,0,0,0,0,0,0,0,0,0,0.19771084337349398
2538,çÇã¥ìÒòN,5,29,0,1,6,0.18620689655172415,0,0,0,0,0,0,0,0,0,0,0.19771084337349398
2538,çÇã¥ìÒòN,6,20,0,0,1,0.2265,0,0,0,0,0,0,0,0,0,0,0.19771084337349398
2878,ïxéRçOçK,1,47,20,14,8,0.15872340425531914,15,0,0,0,5,0,8,9,8,0,0.18360515021459228
