ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,34,12,7,7,0.14911764705882355,10,0,0,0,2,0,6,7,5,0,0.16391959798994973
2014,çÇíÀê¥àÍ,2,38,3,9,4,0.16421052631578947,0,2,1,0,0,0,0,0,0,18,0.16391959798994973
2014,çÇíÀê¥àÍ,3,33,6,8,3,0.15454545454545454,0,1,3,1,1,0,0,0,0,0,0.16391959798994973
2014,çÇíÀê¥àÍ,4,33,1,7,6,0.1706060606060606,0,0,1,0,0,0,0,0,0,0,0.16391959798994973
2014,çÇíÀê¥àÍ,5,31,1,2,5,0.1638709677419355,0,0,1,0,0,0,0,0,0,0,0.16391959798994973
2014,çÇíÀê¥àÍ,6,30,1,1,2,0.18333333333333332,0,0,1,0,0,0,0,0,0,0,0.16391959798994973
2538,çÇã¥ìÒòN,1,34,3,8,8,0.17470588235294118,2,0,0,0,1,0,9,16,4,0,0.19834905660377358
2538,çÇã¥ìÒòN,2,39,2,7,7,0.17846153846153845,0,1,1,0,0,0,0,0,0,19,0.19834905660377358
2538,çÇã¥ìÒòN,3,38,0,8,10,0.21894736842105264,0,0,0,0,0,0,0,0,0,0,0.19834905660377358
2538,çÇã¥ìÒòN,4,39,0,6,7,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0.19834905660377358
2538,çÇã¥ìÒòN,5,37,0,4,9,0.2008108108108108,0,0,0,0,0,0,0,0,0,0,0.19834905660377358
2538,çÇã¥ìÒòN,6,25,0,1,3,0.22399999999999998,0,0,0,0,0,0,0,0,0,0,0.19834905660377358
2841,ãgìcñ´,1,3,0,2,0,0.15333333333333332,0,0,0,0,0,0,2,0,0,0,0.2031578947368421
2841,ãgìcñ´,2,6,1,1,2,0.19333333333333333,0,0,0,0,1,0,0,0,0,4,0.2031578947368421
2841,ãgìcñ´,3,2,1,0,1,0.16,0,0,1,0,0,0,0,0,0,0,0.2031578947368421
2841,ãgìcñ´,4,3,0,0,0,0.22666666666666666,0,0,0,0,0,0,0,0,0,0,0.2031578947368421
2841,ãgìcñ´,5,3,0,0,2,0.26333333333333336,0,0,0,0,0,0,0,0,0,0,0.2031578947368421
2841,ãgìcñ´,6,2,0,0,1,0.225,0,0,0,0,0,0,0,0,0,0,0.2031578947368421
2844,ìcíÜêLìÒ,1,16,6,3,0,0.17125,6,0,0,0,0,0,3,5,2,0,0.19227722772277228
2844,ìcíÜêLìÒ,2,16,1,3,4,0.1625,0,1,0,0,0,0,0,0,0,10,0.19227722772277228
2844,ìcíÜêLìÒ,3,18,1,0,4,0.20944444444444443,0,1,0,0,0,0,0,0,0,0,0.19227722772277228
2844,ìcíÜêLìÒ,4,19,0,1,6,0.19210526315789472,0,0,0,0,0,0,0,0,0,0,0.19227722772277228
2844,ìcíÜêLìÒ,5,12,0,0,2,0.1725,0,0,0,0,0,0,0,0,0,0,0.19227722772277228
2844,ìcíÜêLìÒ,6,20,0,0,1,0.22949999999999998,0,0,0,0,0,0,0,0,0,0,0.19227722772277228
2876,óÈñÿçKïv,1,31,12,8,5,0.13741935483870968,12,0,0,0,0,0,6,7,6,0,0.17168478260869566
2876,óÈñÿçKïv,2,43,3,4,10,0.1713953488372093,1,2,0,0,0,0,0,0,0,19,0.17168478260869566
2876,óÈñÿçKïv,3,30,3,3,3,0.16299999999999998,2,0,1,0,0,0,0,0,0,0,0.17168478260869566
2876,óÈñÿçKïv,4,29,2,6,3,0.18551724137931033,2,0,0,0,0,0,0,0,0,0,0.17168478260869566
2876,óÈñÿçKïv,5,30,7,3,4,0.18333333333333332,2,3,0,0,1,1,0,0,0,0,0.17168478260869566
2876,óÈñÿçKïv,6,21,1,3,3,0.19952380952380955,1,0,0,0,0,0,0,0,0,0,0.17168478260869566
2878,ïxéRçOçK,1,46,20,10,11,0.16521739130434782,18,0,0,0,2,0,7,8,5,0,0.177551867219917
2878,ïxéRçOçK,2,44,4,8,16,0.18704545454545454,0,4,0,0,0,0,0,0,0,19,0.177551867219917
2878,ïxéRçOçK,3,39,4,8,11,0.18333333333333335,0,1,0,3,0,0,0,0,0,0,0.177551867219917
2878,ïxéRçOçK,4,35,8,5,11,0.15485714285714286,0,3,3,2,0,0,0,0,0,0,0.177551867219917
2878,ïxéRçOçK,5,38,3,6,7,0.16526315789473686,0,0,0,3,0,0,0,0,0,0,0.177551867219917
2878,ïxéRçOçK,6,39,1,3,8,0.20794871794871794,0,0,0,1,0,0,0,0,0,0,0.177551867219917
2903,éRçËãB,1,31,12,4,5,0.18354838709677418,12,0,0,0,0,0,2,11,5,0,0.17329842931937173
2903,éRçËãB,2,39,3,12,7,0.16564102564102565,0,2,0,0,0,1,0,0,0,21,0.17329842931937173
2903,éRçËãB,3,34,2,3,10,0.16029411764705884,0,1,0,1,0,0,0,0,0,0,0.17329842931937173
2903,éRçËãB,4,28,3,6,4,0.16107142857142856,0,0,2,0,1,0,0,0,0,0,0.17329842931937173
2903,éRçËãB,5,34,0,3,3,0.1797058823529412,0,0,0,0,0,0,0,0,0,0,0.17329842931937173
2903,éRçËãB,6,25,0,2,3,0.19519999999999998,0,0,0,0,0,0,0,0,0,0,0.17329842931937173
2912,îˆçËìSñÁ,1,21,9,3,1,0.17095238095238094,9,0,0,0,0,0,6,1,2,0,0.179645390070922
2912,îˆçËìSñÁ,2,26,0,2,2,0.1769230769230769,0,0,0,0,0,0,0,0,0,19,0.179645390070922
2912,îˆçËìSñÁ,3,30,1,3,4,0.182,0,0,1,0,0,0,0,0,0,0,0.179645390070922
2912,îˆçËìSñÁ,4,22,1,1,2,0.18227272727272725,0,0,1,0,0,0,0,0,0,0,0.179645390070922
2912,îˆçËìSñÁ,5,20,1,0,3,0.1695,0,1,0,0,0,0,0,0,0,0,0.179645390070922
2912,îˆçËìSñÁ,6,22,0,1,1,0.19454545454545455,0,0,0,0,0,0,0,0,0,0,0.179645390070922
2930,êVó«àÍãK,1,28,13,5,4,0.17535714285714285,13,0,0,0,0,0,5,8,1,0,0.18825174825174826
2930,êVó«àÍãK,2,24,2,6,3,0.16958333333333334,2,0,0,0,0,0,0,0,0,11,0.18825174825174826
2930,êVó«àÍãK,3,28,1,7,6,0.17785714285714288,0,0,1,0,0,0,0,0,0,0,0.18825174825174826
2930,êVó«àÍãK,4,23,1,2,6,0.22652173913043477,0,0,1,0,0,0,0,0,0,0,0.18825174825174826
2930,êVó«àÍãK,5,23,0,2,3,0.18434782608695652,0,0,0,0,0,0,0,0,0,0,0.18825174825174826
2930,êVó«àÍãK,6,17,0,3,2,0.20647058823529413,0,0,0,0,0,0,0,0,0,0,0.18825174825174826
3020,é·èóà‰ê≥,1,6,0,2,1,0.205,0,0,0,0,0,0,1,2,2,0,0.21964285714285717
3020,é·èóà‰ê≥,2,5,0,0,0,0.20600000000000002,0,0,0,0,0,0,0,0,0,1,0.21964285714285717
3020,é·èóà‰ê≥,3,6,0,0,3,0.20833333333333334,0,0,0,0,0,0,0,0,0,0,0.21964285714285717
3020,é·èóà‰ê≥,4,5,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.21964285714285717
3020,é·èóà‰ê≥,5,4,0,0,0,0.19249999999999998,0,0,0,0,0,0,0,0,0,0,0.21964285714285717
3020,é·èóà‰ê≥,6,2,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.21964285714285717
3022,êºéRè∏àÍ,1,54,29,13,5,0.15092592592592594,28,0,0,0,1,0,4,13,6,0,0.16114068441064638
3022,êºéRè∏àÍ,2,44,8,16,5,0.135,0,8,0,0,0,0,0,0,0,27,0.16114068441064638
3022,êºéRè∏àÍ,3,38,6,7,10,0.16473684210526315,0,0,2,2,2,0,0,0,0,0,0.16114068441064638
3022,êºéRè∏àÍ,4,42,4,9,14,0.15642857142857144,0,1,1,2,0,0,0,0,0,0,0.16114068441064638
3022,êºéRè∏àÍ,5,48,1,9,8,0.18708333333333335,0,0,1,0,0,0,0,0,0,0,0.16114068441064638
3022,êºéRè∏àÍ,6,37,2,6,6,0.17513513513513515,0,0,1,1,0,0,0,0,0,0,0.16114068441064638
3024,êºìáã`ë•,1,65,41,14,3,0.16199999999999998,39,0,0,0,2,0,5,12,6,0,0.1703584229390681
3024,êºìáã`ë•,2,51,5,21,6,0.16803921568627453,2,2,1,0,0,0,0,0,0,34,0.1703584229390681
3024,êºìáã`ë•,3,44,10,15,6,0.15681818181818183,2,3,2,1,2,0,0,0,0,0,0.1703584229390681
3024,êºìáã`ë•,4,37,13,8,6,0.16378378378378378,3,5,3,0,2,0,0,0,0,0,0.1703584229390681
3024,êºìáã`ë•,5,42,11,10,2,0.1838095238095238,1,4,6,0,0,0,0,0,0,0,0.1703584229390681
3024,êºìáã`ë•,6,40,8,13,6,0.19375,2,3,1,0,1,1,0,0,0,0,0.1703584229390681
3025,éRå˚ìNé°,1,21,7,5,2,0.1952380952380952,7,0,0,0,0,0,2,8,3,0,0.21325757575757576
3025,éRå˚ìNé°,2,22,2,1,3,0.1890909090909091,0,2,0,0,0,0,0,0,0,13,0.21325757575757576
3025,éRå˚ìNé°,3,24,1,4,1,0.22416666666666665,0,0,0,1,0,0,0,0,0,0,0.21325757575757576
3025,éRå˚ìNé°,4,24,1,3,2,0.21375,0,0,0,1,0,0,0,0,0,0,0.21325757575757576
3025,éRå˚ìNé°,5,18,0,0,1,0.22,0,0,0,0,0,0,0,0,0,0,0.21325757575757576
3025,éRå˚ìNé°,6,23,0,0,1,0.23565217391304347,0,0,0,0,0,0,0,0,0,0,0.21325757575757576
3036,ãgñ{ê≥è∫,1,17,4,4,3,0.1864705882352941,2,0,0,0,2,0,2,5,5,0,0.17984251968503936
3036,ãgñ{ê≥è∫,2,24,2,4,6,0.17458333333333334,0,1,0,1,0,0,0,0,0,14,0.17984251968503936
3036,ãgñ{ê≥è∫,3,21,2,3,6,0.1761904761904762,0,0,0,1,1,0,0,0,0,0,0.17984251968503936
3036,ãgñ{ê≥è∫,4,20,2,3,2,0.153,0,0,2,0,0,0,0,0,0,0,0.17984251968503936
3036,ãgñ{ê≥è∫,5,19,0,0,0,0.18473684210526314,0,0,0,0,0,0,0,0,0,0,0.17984251968503936
3036,ãgñ{ê≥è∫,6,26,0,1,4,0.20038461538461538,0,0,0,0,0,0,0,0,0,0,0.17984251968503936
3044,éOëÓé¢ém,1,22,5,8,3,0.16590909090909092,5,0,0,0,0,0,5,6,5,0,0.17335483870967744
3044,éOëÓé¢ém,2,29,4,5,9,0.15655172413793103,0,4,0,0,0,0,0,0,0,18,0.17335483870967744
