ìoò^î‘çÜ,ëIéËñº,í¯î‘,èoëñêî,èüóòâÒêî,2íÖâÒêî,3íÖâÒêî,ïΩãœST,ì¶Ç∞,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,î≤Ç´,åbÇ‹ÇÍ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,ì¶Çµ,ëSëÃïΩãœST
2014,çÇíÀê¥àÍ,1,37,12,10,7,0.15621621621621623,11,0,0,0,1,0,9,7,5,0,0.16778301886792452
2014,çÇíÀê¥àÍ,2,41,5,8,7,0.18317073170731707,0,4,1,0,0,0,0,0,0,17,0.16778301886792452
2014,çÇíÀê¥àÍ,3,35,4,9,3,0.1662857142857143,0,1,2,0,0,1,0,0,0,0,0.16778301886792452
2014,çÇíÀê¥àÍ,4,33,1,6,8,0.16303030303030303,0,0,1,0,0,0,0,0,0,0,0.16778301886792452
2014,çÇíÀê¥àÍ,5,35,1,3,6,0.15685714285714286,0,0,1,0,0,0,0,0,0,0,0.16778301886792452
2014,çÇíÀê¥àÍ,6,31,1,1,5,0.1803225806451613,0,0,1,0,0,0,0,0,0,0,0.16778301886792452
2538,çÇã¥ìÒòN,1,37,2,10,8,0.16783783783783784,2,0,0,0,0,0,12,13,7,0,0.20218009478672988
2538,çÇã¥ìÒòN,2,37,4,5,6,0.18,0,3,1,0,0,0,0,0,0,17,0.20218009478672988
2538,çÇã¥ìÒòN,3,42,2,9,10,0.21666666666666665,0,1,1,0,0,0,0,0,0,0,0.20218009478672988
2538,çÇã¥ìÒòN,4,39,1,5,10,0.19999999999999998,0,0,0,1,0,0,0,0,0,0,0.20218009478672988
2538,çÇã¥ìÒòN,5,33,0,4,7,0.23454545454545456,0,0,0,0,0,0,0,0,0,0,0.20218009478672988
2538,çÇã¥ìÒòN,6,23,0,0,4,0.22391304347826088,0,0,0,0,0,0,0,0,0,0,0.20218009478672988
