レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
福岡,1,予選,1,4348,宮崎　奨,35,香川,55,A1,6.06,38.89,6.32,40.91,51,12.50,140,22.22
福岡,1,予選,2,5025,粟田　祥,25,徳島,56,B2,1.79,4.92,1.44,0.00,57,27.08,169,26.32
福岡,1,予選,3,3935,岩津徹郎,43,岡山,53,B1,5.37,33.33,4.13,31.25,33,40.82,109,28.57
福岡,1,予選,4,4368,山口隆史,34,福岡,50,B1,4.39,19.42,4.20,22.86,17,23.53,112,26.53
福岡,1,予選,5,4729,佐藤謙史,31,福岡,56,B1,3.95,16.44,4.38,19.23,70,25.64,146,14.81
福岡,1,予選,6,3964,宮地博士,41,長崎,54,B1,4.53,19.32,3.95,20.51,66,33.33,118,5.26
福岡,2,予選,1,4557,松尾光広,30,岡山,56,B1,4.21,18.18,1.33,0.00,21,21.95,160,57.14
福岡,2,予選,2,4521,小池公生,33,福岡,50,A2,6.66,48.15,6.58,52.63,41,18.75,161,37.04
福岡,2,予選,3,3901,松田憲幸,43,山口,52,A2,5.25,32.59,4.88,34.62,29,17.02,120,21.74
福岡,2,予選,4,4892,柴田直哉,30,福岡,49,B1,4.97,26.60,4.82,29.09,53,25.53,113,51.02
福岡,2,予選,5,5106,山崎　祥,21,山口,50,B2,1.90,4.88,0.00,0.00,64,27.27,139,32.56
福岡,2,予選,6,5104,山田　丈,22,福岡,51,B2,2.27,0.00,1.50,0.00,31,24.14,104,27.27
福岡,3,予選,1,4607,鶴田勇雄,31,福岡,52,B1,5.52,27.68,6.47,48.00,15,36.84,119,38.78
福岡,3,予選,2,4544,松田大志,32,福岡,50,A1,7.61,64.93,7.21,59.70,32,25.93,141,25.00
福岡,3,予選,3,4966,田川大貴,22,長崎,53,B1,5.00,27.78,2.88,0.00,11,32.50,152,52.38
福岡,3,予選,4,3568,木村光宏,49,香川,54,A2,5.65,37.12,2.60,0.00,54,29.55,121,31.03
福岡,3,予選,5,5032,谷口知優,22,香川,51,B1,3.34,12.86,2.48,0.00,12,46.67,173,27.59
福岡,3,予選,6,3936,三瀬　譲,43,長崎,55,B1,3.94,19.15,4.14,13.79,39,21.62,165,44.44
福岡,4,予選,1,3933,山地正樹,44,岡山,53,A1,7.17,55.12,0.00,0.00,25,27.50,134,33.33
福岡,4,予選,2,4082,濱崎　誠,41,大阪,51,A2,5.91,42.06,5.94,47.06,40,30.56,145,28.57
福岡,4,予選,3,4333,村田友也,36,徳島,63,B2,3.94,25.37,3.43,14.29,68,36.00,130,28.26
福岡,4,予選,4,4879,山崎鉄平,25,佐賀,52,B1,5.58,40.40,4.11,22.22,56,10.81,129,42.11
福岡,4,予選,5,3123,中西宏文,58,滋賀,50,B1,4.73,24.05,0.00,0.00,74,14.29,110,26.53
福岡,4,予選,6,3459,中野和裕,53,佐賀,54,B1,3.96,14.58,5.07,33.33,63,35.90,108,26.67
福岡,5,予選,1,3935,岩津徹郎,43,岡山,53,B1,5.37,33.33,4.13,31.25,33,40.82,109,28.57
福岡,5,予選,2,4593,小坂宗司,39,大阪,51,A2,6.16,46.15,4.74,26.09,61,30.91,168,38.71
福岡,5,予選,3,4351,里岡右貴,34,福岡,54,A1,6.83,53.38,6.89,53.33,49,23.26,132,23.91
福岡,5,予選,4,4234,野相弘司,37,福岡,57,B1,4.94,32.50,5.75,36.62,48,32.14,143,29.73
福岡,5,予選,5,5073,上原健次,25,福岡,52,B1,2.65,3.49,1.50,0.00,20,18.42,153,18.18
福岡,5,予選,6,4603,谷川将太,32,長崎,53,B1,4.55,25.35,4.95,31.58,44,17.24,154,22.45
福岡,6,予選,1,4222,山口高志,38,佐賀,51,B1,5.59,43.30,5.58,41.67,71,25.64,102,15.00
福岡,6,予選,2,3558,山本浩次,47,岡山,54,A2,5.60,38.97,6.31,46.88,16,22.41,106,36.00
福岡,6,予選,3,4441,末永由楽,34,岡山,53,A1,6.10,41.67,5.38,37.50,52,18.92,167,36.59
福岡,6,予選,4,3964,宮地博士,41,長崎,54,B1,4.53,19.32,3.95,20.51,66,33.33,118,5.26
福岡,6,予選,5,5104,山田　丈,22,福岡,51,B2,2.27,0.00,1.50,0.00,31,24.14,104,27.27
福岡,6,予選,6,3721,守田俊介,45,滋賀,52,A1,8.33,70.87,8.07,65.52,38,25.71,170,40.48
福岡,7,予選,1,4892,柴田直哉,30,福岡,49,B1,4.97,26.60,4.82,29.09,53,25.53,113,51.02
福岡,7,予選,2,3906,飯山晃三,42,長崎,59,B1,4.73,31.00,4.88,23.53,47,27.66,164,20.51
福岡,7,予選,3,3568,木村光宏,49,香川,54,A2,5.65,37.12,2.60,0.00,54,29.55,121,31.03
福岡,7,予選,4,4985,井本昌也,23,山口,49,B1,5.16,33.33,4.92,19.23,24,52.38,156,32.50
福岡,7,予選,5,3024,西島義則,58,広島,56,A1,7.36,59.42,6.78,52.05,73,23.68,123,36.59
福岡,7,予選,6,5025,粟田　祥,25,徳島,56,B2,1.79,4.92,1.44,0.00,57,27.08,169,26.32
福岡,8,予選,1,3708,岡部貴司,46,岡山,56,A2,5.31,29.84,6.26,44.44,36,35.29,166,32.35
福岡,8,予選,2,4683,向井田直,30,広島,47,B1,5.04,33.82,0.00,0.00,67,25.00,127,40.00
福岡,8,予選,3,4873,蒲原健太,26,佐賀,52,B1,4.76,28.13,4.29,17.65,13,42.31,148,37.14
福岡,8,予選,4,4729,佐藤謙史,31,福岡,56,B1,3.95,16.44,4.38,19.23,70,25.64,146,14.81
福岡,8,予選,5,4966,田川大貴,22,長崎,53,B1,5.00,27.78,2.88,0.00,11,32.50,152,52.38
福岡,8,予選,6,5106,山崎　祥,21,山口,50,B2,1.90,4.88,0.00,0.00,64,27.27,139,32.56
福岡,9,予選特賞,1,4886,入海　馨,24,岡山,55,A2,5.32,34.21,5.24,34.48,60,37.04,151,24.39
福岡,9,予選特賞,2,4879,山崎鉄平,25,佐賀,52,B1,5.58,40.40,4.11,22.22,56,10.81,129,42.11
福岡,9,予選特賞,3,3936,三瀬　譲,43,長崎,55,B1,3.94,19.15,4.14,13.79,39,21.62,165,44.44
福岡,9,予選特賞,4,4549,小林文彦,32,福岡,55,A2,5.13,35.48,5.13,26.47,27,42.86,144,0.00
福岡,9,予選特賞,5,4557,松尾光広,30,岡山,56,B1,4.21,18.18,1.33,0.00,21,21.95,160,57.14
福岡,9,予選特賞,6,4351,里岡右貴,34,福岡,54,A1,6.83,53.38,6.89,53.33,49,23.26,132,23.91
福岡,10,予選特賞,1,4027,松江秀徳,42,佐賀,55,A2,6.06,40.00,6.30,46.67,42,41.86,115,20.00
福岡,10,予選特賞,2,3721,守田俊介,45,滋賀,52,A1,8.33,70.87,8.07,65.52,38,25.71,170,40.48
福岡,10,予選特賞,3,3123,中西宏文,58,滋賀,50,B1,4.73,24.05,0.00,0.00,74,14.29,110,26.53
福岡,10,予選特賞,4,4771,下寺秀和,27,広島,55,A2,6.29,44.35,5.10,32.00,43,25.86,163,32.26
福岡,10,予選特賞,5,4368,山口隆史,34,福岡,50,B1,4.39,19.42,4.20,22.86,17,23.53,112,26.53
福岡,10,予選特賞,6,4521,小池公生,33,福岡,50,A2,6.66,48.15,6.58,52.63,41,18.75,161,37.04
福岡,11,予選特選,1,4544,松田大志,32,福岡,50,A1,7.61,64.93,7.21,59.70,32,25.93,141,25.00
福岡,11,予選特選,2,4553,坪口竜也,31,長崎,53,A2,5.39,31.73,4.85,15.00,19,14.29,172,37.50
福岡,11,予選特選,3,4985,井本昌也,23,山口,49,B1,5.16,33.33,4.92,19.23,24,52.38,156,32.50
福岡,11,予選特選,4,4441,末永由楽,34,岡山,53,A1,6.10,41.67,5.38,37.50,52,18.92,167,36.59
