レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,予選,1,3475,橋本久和,50,群馬,51,A1,6.47,48.89,9.13,100.00,33,42.55,88,33.85
唐津,1,予選,2,3660,長谷川親,51,香川,60,B1,3.77,6.06,3.33,6.67,63,31.11,61,30.40
唐津,1,予選,3,3637,齋藤和政,49,愛知,53,B1,4.47,22.77,3.78,11.11,23,44.44,68,39.85
唐津,1,予選,4,3467,森　弘行,52,東京,52,B1,4.26,20.69,4.78,0.00,29,40.91,59,36.96
唐津,1,予選,5,3789,和田敏彦,48,福岡,48,B2,3.29,13.79,4.48,21.74,54,37.21,48,38.93
唐津,1,予選,6,3884,豊田　聡,46,徳島,52,B1,3.37,10.67,3.67,10.00,69,38.30,53,29.69
唐津,2,予選,1,3442,宮武英司,51,香川,55,A2,5.40,31.62,4.92,29.17,24,40.00,39,42.06
唐津,2,予選,2,3716,石渡鉄兵,45,東京,53,A1,7.13,54.14,7.86,57.14,13,35.42,71,34.85
唐津,2,予選,3,3501,川上昇平,51,長崎,54,B1,4.43,29.01,4.10,22.58,35,29.09,80,33.59
唐津,2,予選,4,3752,宇土泰就,49,福岡,54,B1,4.58,23.64,4.38,21.62,46,29.79,66,35.61
唐津,2,予選,5,3459,中野和裕,53,佐賀,54,B1,4.10,15.52,4.58,22.77,51,33.33,78,40.31
唐津,2,予選,6,3295,濱村芳宏,54,徳島,52,B2,4.46,26.58,5.96,48.15,56,32.61,36,32.56
唐津,3,予選,1,3655,本橋克洋,47,群馬,54,A2,5.57,35.78,5.95,38.10,65,33.33,50,43.08
唐津,3,予選,2,3471,赤峰和也,50,佐賀,54,B1,4.25,23.16,4.88,31.86,64,29.55,83,36.15
唐津,3,予選,3,3621,天野晶夫,46,愛知,54,A1,6.58,46.90,6.10,33.33,30,41.30,35,40.48
唐津,3,予選,4,3663,木山和幸,50,広島,50,B1,5.38,32.73,5.38,33.33,55,28.00,81,37.59
唐津,3,予選,5,3293,宮内由紀,55,東京,54,B1,4.44,21.52,3.41,5.88,27,47.73,89,29.27
唐津,3,予選,6,3851,森田昭彦,48,福岡,57,B1,4.06,19.10,3.42,12.90,37,34.88,67,40.65
唐津,4,予選,1,3327,野長瀬正,53,静岡,54,A1,5.45,38.46,6.85,52.17,17,35.71,62,32.12
唐津,4,予選,2,3294,野中義生,55,静岡,53,B1,4.41,23.81,0.00,0.00,44,34.04,75,36.84
唐津,4,予選,3,3151,落合敬一,56,長崎,57,B1,4.01,13.92,5.39,27.78,61,34.09,42,31.72
唐津,4,予選,4,3499,市川哲也,52,広島,50,A1,6.84,53.15,8.56,88.89,34,35.59,82,27.91
唐津,4,予選,5,3448,高山秀雄,50,群馬,53,B1,5.14,29.73,4.72,27.78,60,30.77,51,36.23
唐津,4,予選,6,3303,渡辺　豊,53,東京,54,A2,5.29,32.37,4.21,17.86,39,29.63,58,34.40
唐津,5,予選,1,3670,古澤信二,49,福岡,57,B1,4.02,21.88,4.00,12.50,14,52.17,60,30.22
唐津,5,予選,2,3484,芝田浩治,49,兵庫,53,A1,6.13,42.19,6.07,51.72,52,60.00,40,34.09
唐津,5,予選,3,3884,豊田　聡,46,徳島,52,B1,3.37,10.67,3.67,10.00,69,38.30,53,29.69
唐津,5,予選,4,3282,池本輝明,53,広島,51,B1,5.30,33.33,5.13,31.48,47,27.66,45,34.35
唐津,5,予選,5,3505,山田竜一,49,東京,52,A2,5.96,38.14,5.68,29.03,36,33.33,70,41.41
唐津,5,予選,6,3176,長谷川巌,56,山口,50,A2,3.93,19.57,4.53,21.05,48,28.00,54,46.09
唐津,6,予選,1,3455,谷本幸司,49,愛知,51,B1,4.74,23.26,5.60,30.00,45,42.55,72,32.52
唐津,6,予選,2,3635,石田政吾,49,福井,51,A1,6.09,50.43,6.45,54.55,43,35.56,76,40.63
唐津,6,予選,3,3752,宇土泰就,49,福岡,54,B1,4.58,23.64,4.38,21.62,46,29.79,66,35.61
唐津,6,予選,4,3656,伯母芳恒,47,東京,55,A2,5.58,35.40,0.00,0.00,49,37.78,56,31.78
唐津,6,予選,5,3660,長谷川親,51,香川,60,B1,3.77,6.06,3.33,6.67,63,31.11,61,30.40
唐津,6,予選,6,3153,前川竜次,56,佐賀,52,B1,4.22,19.27,4.80,23.40,16,45.65,43,33.09
唐津,7,予選,1,3858,織田　猛,47,佐賀,53,B1,4.39,26.32,5.53,34.48,20,24.53,32,41.46
唐津,7,予選,2,3439,大平誉史,51,大阪,52,A2,5.80,38.41,5.90,41.38,59,34.78,38,33.08
唐津,7,予選,3,3295,濱村芳宏,54,徳島,52,B2,4.46,26.58,5.96,48.15,56,32.61,36,32.56
唐津,7,予選,4,3685,荒井輝年,46,岡山,56,A1,6.64,47.24,5.95,43.90,70,50.00,85,36.76
唐津,7,予選,5,3620,信濃由行,46,福井,54,B1,4.30,18.75,0.00,0.00,57,33.33,31,33.09
唐津,7,予選,6,3789,和田敏彦,48,福岡,48,B2,3.29,13.79,4.48,21.74,54,37.21,48,38.93
唐津,8,予選,1,3283,窪田好弘,53,福井,54,B1,4.34,20.00,4.47,26.67,26,37.04,69,30.15
唐津,8,予選,2,3616,中村　真,47,福岡,54,A2,6.13,45.07,5.07,32.14,21,36.36,46,30.30
唐津,8,予選,3,3459,中野和裕,53,佐賀,54,B1,4.10,15.52,4.58,22.77,51,33.33,78,40.31
唐津,8,予選,4,3614,谷　勝幸,47,広島,54,B1,5.37,32.99,5.29,38.24,18,32.61,86,37.50
唐津,8,予選,5,3422,服部幸男,49,静岡,55,A1,5.85,45.65,9.00,62.50,11,65.22,41,41.60
唐津,8,予選,6,3471,赤峰和也,50,佐賀,54,B1,4.25,23.16,4.88,31.86,64,29.55,83,36.15
