レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦,1,4873,蒲原健太,31,佐賀,53,A2,5.42,37.35,5.31,34.34,55,37.58,14,37.21
唐津,1,朝１戦,2,5098,大江　純,29,愛知,52,B1,4.46,25.32,4.17,16.67,29,37.06,38,39.29
唐津,1,朝１戦,3,5186,遠藤圭吾,25,東京,55,B1,4.37,30.14,0.00,0.00,37,21.12,49,44.44
唐津,1,朝１戦,4,5311,小林京平,27,山口,52,B1,3.18,5.95,2.00,0.00,31,39.62,16,42.22
唐津,1,朝１戦,5,3372,加藤雅之,58,広島,52,B1,3.48,12.33,3.12,7.69,40,35.59,54,35.00
唐津,1,朝１戦,6,3105,内山文典,61,東京,53,B1,5.03,30.00,0.00,0.00,64,34.59,35,40.00
唐津,2,モー２ング戦,1,4723,寺島吉彦,39,東京,50,A2,4.52,26.67,5.61,38.89,47,46.41,13,46.94
唐津,2,モー２ング戦,2,4960,黒野元基,28,愛知,54,A1,6.12,42.31,6.82,54.55,39,30.43,44,40.54
唐津,2,モー２ング戦,3,5031,渡辺空依,27,福岡,54,B2,4.82,27.03,4.30,23.33,24,27.97,45,54.05
唐津,2,モー２ング戦,4,4232,笠　雅雄,41,福岡,60,B2,4.31,25.35,4.75,30.00,26,30.41,34,37.14
唐津,2,モー２ング戦,5,3989,熊本英一,46,佐賀,61,B1,3.74,22.08,4.74,23.96,36,28.22,47,32.00
唐津,2,モー２ング戦,6,5382,山下心一,20,福岡,52,B2,1.91,1.52,1.67,0.00,67,45.25,51,25.71
唐津,3,３ライズ戦,1,4259,真庭明志,41,長崎,53,A2,5.26,34.88,5.76,40.79,16,38.13,36,35.90
唐津,3,３ライズ戦,2,5071,野見山拓,30,福岡,54,B1,4.92,27.91,3.47,5.88,25,33.53,50,27.78
唐津,3,３ライズ戦,3,4257,古川　健,41,広島,52,B1,4.90,27.94,5.38,38.46,50,30.00,4,36.17
唐津,3,３ライズ戦,4,5242,高山弘斗,24,埼玉,57,B1,3.34,13.08,2.36,0.00,66,36.47,53,20.59
唐津,3,３ライズ戦,5,4230,濱崎直矢,42,埼玉,55,A1,7.25,55.40,5.90,40.00,46,39.63,55,36.11
唐津,3,３ライズ戦,6,3527,中嶋誠一,54,長崎,52,B1,5.38,28.57,5.51,37.21,52,24.14,57,46.43
唐津,4,おは４戦,1,3920,正木聖賢,50,広島,55,B1,4.79,25.64,5.96,45.83,32,27.15,58,42.31
唐津,4,おは４戦,2,4264,長尾章平,40,山口,53,A1,6.93,57.25,5.79,35.71,62,34.48,41,40.00
唐津,4,おは４戦,3,3963,原田秀弥,46,大阪,56,B1,6.03,43.30,5.70,31.82,42,37.13,46,20.00
唐津,4,おは４戦,4,3777,樋口　亮,49,長崎,53,A2,5.90,38.32,5.56,37.50,69,29.24,56,32.35
唐津,4,おは４戦,5,3293,宮内由紀,59,東京,53,B1,3.79,14.10,4.00,0.00,56,36.93,59,41.18
唐津,4,おは４戦,6,3772,一柳和孝,51,埼玉,52,A2,5.24,31.87,4.72,33.33,59,27.59,43,25.00
唐津,5,レッツ５特賞,1,4985,井本昌也,28,山口,51,A1,6.73,52.34,7.17,62.07,13,26.58,39,29.17
唐津,5,レッツ５特賞,2,3882,新田智彰,51,大阪,55,A2,5.55,39.34,5.88,52.94,41,46.71,52,8.82
唐津,5,レッツ５特賞,3,4054,福嶋智之,47,岡山,54,B1,4.98,27.71,4.11,33.33,19,38.29,1,51.52
唐津,5,レッツ５特賞,4,4395,下河雅史,38,福岡,56,A2,6.03,40.00,5.12,29.41,68,35.33,40,43.24
唐津,5,レッツ５特賞,5,5311,小林京平,27,山口,52,B1,3.18,5.95,2.00,0.00,31,39.62,16,42.22
唐津,5,レッツ５特賞,6,3517,高橋　勲,57,東京,57,B1,5.61,40.16,6.33,55.56,14,18.94,5,29.79
唐津,6,予選,1,4535,北山康介,35,東京,55,A1,7.55,67.35,6.68,52.50,15,27.95,9,23.91
唐津,6,予選,2,3787,天野　誠,53,岡山,54,B1,4.54,26.83,3.13,13.33,60,48.72,42,14.81
唐津,6,予選,3,3684,清水攻二,51,山口,53,A2,6.12,42.61,6.07,46.58,38,30.19,8,37.50
