レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3211,北川敏弘,62,佐賀,55,B1,4.08,12.82,4.77,15.38,59,25.71,14,36.99
大村,1,予選,2,4299,中島浩哉,41,長崎,55,B1,3.83,20.00,5.02,28.10,71,37.84,49,38.46
大村,1,予選,3,4970,井町　泰,33,山口,49,B2,1.95,8.11,1.67,0.00,43,36.99,32,36.11
大村,1,予選,4,4562,阪本勇介,36,岡山,55,B1,3.87,15.60,4.54,20.51,33,31.43,58,34.85
大村,1,予選,5,5263,花田凱成,26,福岡,51,B1,3.92,20.75,1.42,0.00,58,21.54,39,37.31
大村,1,予選,6,4241,大串重幸,39,長崎,53,B1,5.42,39.13,5.29,33.33,13,38.81,50,29.41
大村,2,予選,1,3381,滝沢芳行,56,埼玉,51,B1,5.75,41.30,0.00,0.00,12,32.86,59,32.88
大村,2,予選,2,5160,藤森陸斗,25,福岡,53,B1,4.09,20.83,3.79,21.43,38,25.37,18,40.85
大村,2,予選,3,5294,豊田祥生,22,静岡,49,B1,2.44,10.39,3.33,16.67,54,30.43,69,26.76
大村,2,予選,4,3875,廣中良一,47,山口,51,B1,4.03,20.41,3.32,22.73,63,26.76,48,38.81
大村,2,予選,5,4565,西村豪洋,36,愛知,51,B1,4.22,17.65,0.00,0.00,44,32.86,37,50.75
大村,2,予選,6,4027,松江秀徳,46,佐賀,56,B1,5.52,35.78,6.65,47.83,22,53.85,73,29.58
大村,3,予選,1,5025,粟田　祥,29,徳島,58,B2,4.46,27.63,0.00,0.00,37,33.33,64,39.71
大村,3,予選,2,4808,松尾　拓,36,三重,50,A1,6.47,48.51,7.30,70.37,55,26.76,44,39.13
大村,3,予選,3,3692,竹腰正樹,53,福井,53,B1,4.16,18.75,5.28,38.89,76,36.11,25,26.76
大村,3,予選,4,4236,松村　敏,41,福岡,54,A1,7.81,66.36,6.87,56.47,31,22.39,47,46.38
大村,3,予選,5,3467,森　弘行,56,東京,53,B1,3.91,22.78,2.29,0.00,56,32.31,54,31.34
大村,3,予選,6,4423,坂口貴彦,35,岡山,55,B1,5.06,31.68,4.19,22.58,25,22.86,12,23.29
大村,4,予選,1,4432,黄金井力,38,埼玉,56,A2,5.55,31.40,5.27,34.62,41,31.88,51,39.73
大村,4,予選,2,4664,東口　晃,41,福井,55,B1,3.86,16.83,0.00,0.00,57,23.53,17,30.00
大村,4,予選,3,4396,大田直弥,38,山口,52,B1,5.46,34.00,5.20,30.43,28,32.39,70,45.71
大村,4,予選,4,3422,服部幸男,53,静岡,55,A1,6.63,48.89,6.20,31.43,18,44.78,31,31.88
大村,4,予選,5,3869,井芹大志,49,福岡,54,B1,4.43,23.26,4.88,23.08,60,50.75,16,37.50
大村,4,予選,6,3685,荒井輝年,50,岡山,57,A1,5.74,39.42,7.11,55.56,47,30.43,56,36.23
大村,5,予選,1,4871,菊池宏志,32,山口,54,B1,4.82,27.55,3.66,6.90,52,43.84,60,30.14
大村,5,予選,2,3905,天野友和,47,愛知,52,A2,6.07,43.10,5.12,29.41,67,21.21,26,32.31
大村,5,予選,3,4214,林　祐介,40,岡山,55,A2,5.76,39.29,5.39,33.33,72,41.67,63,27.94
大村,5,予選,4,5331,佐藤永梧,20,東京,56,B1,2.76,8.06,0.00,0.00,61,30.56,33,32.86
大村,5,予選,5,3556,田中信一,51,大阪,55,A1,6.52,43.93,6.81,43.75,66,21.13,66,43.28
大村,5,予選,6,4299,中島浩哉,41,長崎,55,B1,3.83,20.00,5.02,28.10,71,37.84,49,38.46
大村,6,予選,1,3805,高橋英之,50,東京,52,A2,5.83,40.91,6.12,47.06,14,13.43,52,32.88
大村,6,予選,2,4570,前田聖文,36,愛知,53,A1,6.72,53.28,6.02,41.30,53,43.06,36,23.19
大村,6,予選,3,4461,安田吉宏,38,三重,57,B1,3.81,19.28,4.11,11.11,46,28.36,68,34.55
大村,6,予選,4,4102,益田啓司,45,福岡,51,A1,6.70,52.50,6.90,60.00,15,21.74,30,24.66
大村,6,予選,5,5220,青木　蓮,23,埼玉,50,B1,6.20,43.90,0.00,0.00,65,38.03,13,39.71
大村,6,予選,6,5160,藤森陸斗,25,福岡,53,B1,4.09,20.83,3.79,21.43,38,25.37,18,40.85
大村,7,予選,1,4562,阪本勇介,36,岡山,55,B1,3.87,15.60,4.54,20.51,33,31.43,58,34.85
大村,7,予選,2,3875,廣中良一,47,山口,51,B1,4.03,20.41,3.32,22.73,63,26.76,48,38.81
大村,7,予選,3,4659,木下翔太,33,大阪,55,A1,6.94,45.60,7.00,44.44,48,32.39,45,46.15
大村,7,予選,4,3333,丸尾義孝,56,徳島,53,A2,6.02,44.55,6.67,45.83,30,40.58,75,28.77
大村,7,予選,5,4076,杉田篤光,46,静岡,52,A2,4.85,25.00,6.55,36.36,23,37.50,43,31.34
大村,7,予選,6,5309,森　雄利,20,長崎,52,B2,1.44,0.00,1.28,0.00,50,26.56,72,30.00
大村,8,予選,1,4237,大峯　豊,40,山口,53,A1,6.83,50.49,5.95,38.46,39,27.78,76,30.88
大村,8,予選,2,4423,坂口貴彦,35,岡山,55,B1,5.06,31.68,4.19,22.58,25,22.86,12,23.29
大村,8,予選,3,4298,宮下元胤,41,愛知,54,A2,6.03,38.94,0.00,0.00,26,33.80,41,29.17
大村,8,予選,4,4027,松江秀徳,46,佐賀,56,B1,5.52,35.78,6.65,47.83,22,53.85,73,29.58
大村,8,予選,5,4151,下河誉史,42,福岡,54,A2,5.58,35.45,4.93,24.07,69,41.18,23,36.36
大村,8,予選,6,3546,中里昌志,55,埼玉,51,B1,5.09,28.16,7.67,66.67,20,33.33,28,24.32
