レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,4603,谷川将太,36,長崎,53,B1,5.23,30.36,5.27,33.97,66,34.38,22,31.94
大村,1,予選,2,3583,齋藤智裕,51,埼玉,57,B1,3.69,17.65,0.00,0.00,44,24.34,75,33.69
大村,1,予選,3,4271,川崎公靖,41,広島,52,B1,4.64,28.57,4.04,14.81,48,45.16,73,35.60
大村,1,予選,4,5055,眞鳥章太,28,長崎,53,B1,5.23,30.19,4.47,23.61,59,27.03,29,34.38
大村,1,予選,5,5296,永田　楽,21,愛知,46,B2,1.62,0.00,0.00,0.00,53,27.96,17,38.25
大村,1,予選,6,4143,浦田晃嗣,42,佐賀,56,B1,4.50,26.61,4.76,25.37,60,31.38,63,34.76
大村,2,予選,1,4059,入澤友治,44,東京,55,B1,5.78,47.19,3.20,20.00,12,28.21,62,33.68
大村,2,予選,2,4994,山本梨菜,26,佐賀,46,B1,5.66,33.03,5.11,26.32,26,26.15,43,34.95
大村,2,予選,3,3963,原田秀弥,45,大阪,56,A2,6.22,50.43,4.81,31.25,22,28.57,58,33.69
大村,2,予選,4,3629,浅見昌克,54,埼玉,52,A2,6.01,41.27,6.52,48.15,51,37.85,44,31.58
大村,2,予選,5,3741,松尾基成,49,福岡,58,B1,4.05,18.63,4.55,22.64,45,42.55,61,32.43
大村,2,予選,6,4498,宮本夏樹,36,長崎,54,B1,5.60,37.50,5.99,43.46,70,36.22,35,32.11
大村,3,予選,1,5231,寺田空詩,20,山口,46,B1,4.30,23.00,3.47,23.53,63,32.61,39,30.98
大村,3,予選,2,3944,山口裕二,45,長崎,54,A2,5.57,36.28,6.44,47.78,41,37.50,20,35.33
大村,3,予選,3,4723,寺島吉彦,38,東京,50,A2,5.27,36.26,5.21,47.37,27,26.18,67,31.91
大村,3,予選,4,4196,田中太一,42,佐賀,53,B1,4.36,24.14,4.92,35.90,31,24.48,26,22.87
大村,3,予選,5,4551,三川昂暁,35,福岡,53,A2,5.81,41.90,5.46,33.82,19,49.20,15,36.76
大村,3,予選,6,4359,横川聖志,39,徳島,56,B1,5.16,33.33,4.10,20.00,24,25.26,33,29.26
大村,4,予選,1,3965,北中元樹,44,滋賀,58,B1,5.23,35.09,6.71,57.14,20,34.52,34,32.29
大村,4,予選,2,3809,吉田　光,48,佐賀,50,B1,5.19,36.07,5.00,30.43,29,30.16,76,28.57
大村,4,予選,3,4598,加藤政彦,39,東京,52,A2,6.44,47.27,0.00,0.00,56,41.80,60,30.73
大村,4,予選,4,4630,岩永雅人,37,愛知,52,A2,5.82,36.69,5.41,34.15,72,25.00,32,32.07
大村,4,予選,5,3257,田頭　実,56,福岡,52,A1,6.61,54.44,8.53,82.98,57,26.98,68,30.73
大村,4,予選,6,4103,山崎善庸,44,埼玉,54,B1,4.57,26.04,0.00,0.00,16,27.98,14,20.56
大村,5,予選,1,4271,川崎公靖,41,広島,52,B1,4.64,28.57,4.04,14.81,48,45.16,73,35.60
大村,5,予選,2,4128,川口貴久,44,東京,55,B1,5.48,34.68,4.90,30.00,54,30.27,71,34.92
大村,5,予選,3,4184,渡邊雄一,37,大阪,52,A1,6.38,49.11,6.28,55.17,64,24.35,51,42.16
大村,5,予選,4,4661,中島昂章,32,佐賀,52,A2,6.29,43.80,5.09,29.55,75,36.79,45,36.98
大村,5,予選,5,4404,岸蔭　亮,38,兵庫,53,B1,3.95,25.00,5.75,37.50,71,29.57,52,31.55
大村,5,予選,6,4236,松村　敏,40,福岡,54,A1,7.06,55.91,6.98,56.63,30,21.51,16,31.72
大村,6,予選,1,4931,木谷賢太,28,香川,54,A2,5.95,38.30,6.55,50.00,43,36.46,13,32.28
大村,6,予選,2,4143,浦田晃嗣,42,佐賀,56,B1,4.50,26.61,4.76,25.37,60,31.38,63,34.76
大村,6,予選,3,3661,柳瀬興志,54,山口,58,B1,5.46,33.33,4.38,14.29,46,24.60,56,41.40
大村,6,予選,4,3721,守田俊介,48,滋賀,53,A1,7.98,72.41,6.60,60.00,58,24.73,50,37.50
大村,6,予選,5,4346,前田健太,38,福岡,57,B1,4.23,24.14,4.55,23.08,69,33.33,21,41.36
大村,6,予選,6,3771,折下寛法,50,東京,51,A2,5.66,36.73,4.67,22.22,32,39.47,31,43.98
大村,7,予選,1,4196,田中太一,42,佐賀,53,B1,4.36,24.14,4.92,35.90,31,24.48,26,22.87
大村,7,予選,2,3741,松尾基成,49,福岡,58,B1,4.05,18.63,4.55,22.64,45,42.55,61,32.43
大村,7,予選,3,4512,高野哲史,34,兵庫,52,A1,6.23,47.45,5.41,31.03,76,47.62,59,36.26
大村,7,予選,4,4600,井内将太,39,広島,51,A1,6.03,43.24,6.33,44.44,39,41.88,72,31.52
大村,7,予選,5,3105,内山文典,60,東京,53,A2,5.64,35.16,0.00,0.00,35,23.56,66,21.74
大村,7,予選,6,5296,永田　楽,21,愛知,46,B2,1.62,0.00,0.00,0.00,53,27.96,17,38.25
大村,8,予選,1,4348,宮崎　奨,38,香川,54,A2,6.42,43.52,5.85,42.42,18,35.14,69,34.22
大村,8,予選,2,5055,眞鳥章太,28,長崎,53,B1,5.23,30.19,4.47,23.61,59,27.03,29,34.38
大村,8,予選,3,3161,古場輝義,64,大阪,53,A2,5.73,41.73,5.66,34.29,23,36.13,74,38.80
大村,8,予選,4,4063,市橋卓士,44,徳島,57,A1,6.72,50.00,6.36,42.86,52,31.49,25,36.46
大村,8,予選,5,4059,入澤友治,44,東京,55,B1,5.78,47.19,3.20,20.00,12,28.21,62,33.68
大村,8,予選,6,3901,松田憲幸,46,山口,52,B1,4.99,27.45,5.38,35.71,74,44.97,24,22.75
大村,9,予選特賞,1,3484,芝田浩治,52,兵庫,54,A2,5.96,43.65,5.70,40.74,68,25.13,30,34.78
大村,9,予選特賞,2,4492,本多宏和,37,愛知,50,A1,5.04,33.33,0.00,0.00,38,34.55,28,36.46
大村,9,予選特賞,3,4603,谷川将太,36,長崎,53,B1,5.23,30.36,5.27,33.97,66,34.38,22,31.94
