レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,4924,中北　涼,29,長崎,48,B1,4.64,24.21,4.30,23.75,11,48.48,24,35.71
大村,1,予選,2,4045,佐々木裕,42,山口,48,B1,5.20,39.02,4.56,29.63,36,29.41,64,54.84
大村,1,予選,3,4781,西舘果里,35,東京,52,B1,5.24,32.50,5.15,23.08,65,34.48,18,47.06
大村,1,予選,4,5156,坂野さく,25,福井,47,B2,2.05,1.79,0.00,0.00,51,73.33,16,50.00
大村,1,予選,5,5233,村田佳奈,24,大阪,44,B2,1.45,0.00,0.00,0.00,12,30.77,74,30.00
大村,1,予選,6,4742,横田悠衣,30,愛知,44,B1,3.29,11.43,0.00,0.00,63,35.71,31,41.67
大村,2,予選,1,4408,仁科さや,36,長崎,47,B1,4.98,30.77,4.66,26.87,35,43.75,57,28.57
大村,2,予選,2,3474,松瀬弘美,52,静岡,47,B1,4.84,27.88,6.60,50.00,61,31.43,45,30.00
大村,2,予選,3,3355,橋谷田佳,54,東京,43,B1,4.51,10.53,4.33,22.22,46,33.33,35,48.28
大村,2,予選,4,5195,北村寧々,20,長崎,43,B1,2.28,5.80,1.47,3.33,16,32.50,36,42.86
大村,2,予選,5,5251,沼田七華,20,福井,51,B2,1.44,0.00,1.00,0.00,34,42.86,70,33.33
大村,2,予選,6,4843,深尾巴恵,29,群馬,48,B2,4.61,30.36,3.50,10.00,48,54.84,68,33.33
大村,3,予選,1,4897,深見亜由,30,愛知,45,B1,4.50,22.22,4.75,20.00,47,55.00,56,59.09
大村,3,予選,2,4680,後藤美翼,32,東京,44,B1,5.24,30.89,5.82,45.45,18,45.71,49,32.43
大村,3,予選,3,4286,平田さや,38,東京,47,A2,6.03,43.54,6.06,40.63,64,31.03,17,32.26
大村,3,予選,4,4738,清埜翔子,31,埼玉,48,B1,5.66,38.93,5.62,42.55,25,35.48,26,37.04
大村,3,予選,5,5250,嶋田有里,20,長崎,48,B2,1.11,0.00,1.00,0.00,60,37.04,63,47.62
大村,3,予選,6,4720,西澤日花,28,長崎,45,B1,5.27,33.33,4.57,25.40,19,30.00,71,34.78
大村,4,予選,1,3528,笠野友紀,51,愛知,47,B1,4.44,21.00,3.33,0.00,32,36.67,58,40.91
大村,4,予選,2,3871,池田紫乃,46,長崎,44,A2,5.31,31.43,5.48,34.48,43,37.50,21,36.67
大村,4,予選,3,3334,角ひとみ,53,広島,45,B1,5.92,40.17,5.19,32.69,50,50.00,55,37.93
大村,4,予選,4,4499,滝川真由,34,長崎,45,A2,5.71,33.33,5.85,38.46,41,38.24,61,36.36
大村,4,予選,5,4282,黄金井裕,38,埼玉,49,B2,4.69,20.00,0.00,0.00,52,34.48,81,31.43
大村,4,予選,6,5200,筒井美琴,20,福岡,48,B2,1.44,2.08,0.00,0.00,33,41.67,39,55.17
大村,5,予選,1,4909,薮内瑞希,26,岡山,44,B1,4.49,21.31,4.88,21.95,57,33.33,51,29.63
大村,5,予選,2,3177,宮本紀美,58,東京,49,B1,4.44,17.00,5.00,14.29,20,41.94,32,32.14
大村,5,予選,3,5148,松本　怜,28,福岡,46,B1,2.76,6.25,0.00,0.00,21,39.29,14,43.75
大村,5,予選,4,4190,長嶋万記,41,静岡,49,A1,6.76,50.00,7.50,62.50,76,33.33,46,31.25
大村,5,予選,5,3175,渡辺千草,58,東京,48,A2,5.75,35.85,6.35,45.00,81,42.42,54,37.14
大村,5,予選,6,5233,村田佳奈,24,大阪,44,B2,1.45,0.00,0.00,0.00,12,30.77,74,30.00
大村,6,予選,1,4874,池田奈津,28,福岡,51,B1,3.98,13.85,3.65,17.65,68,29.17,69,41.67
大村,6,予選,2,5094,生田波美,19,東京,52,B1,4.99,30.59,4.11,21.05,73,30.43,84,38.89
大村,6,予選,3,4387,平山智加,37,香川,45,A1,6.23,37.80,7.48,65.52,31,41.67,66,31.82
大村,6,予選,4,4123,細川裕子,40,愛知,47,A1,6.99,53.24,7.52,65.22,72,28.00,28,41.38
大村,6,予選,5,4443,津田裕絵,35,山口,50,A2,5.37,33.64,5.33,33.33,69,32.14,41,35.71
大村,6,予選,6,5195,北村寧々,20,長崎,43,B1,2.28,5.80,1.47,3.33,16,32.50,36,42.86
大村,7,予選,1,3845,中谷朋子,45,兵庫,45,A2,6.29,47.27,5.68,40.00,17,32.26,47,33.33
大村,7,予選,2,4738,清埜翔子,31,埼玉,48,B1,5.66,38.93,5.62,42.55,25,35.48,26,37.04
大村,7,予選,3,5052,赤井星璃,27,大阪,49,B1,2.91,7.14,1.69,0.00,58,53.57,13,37.50
大村,7,予選,4,3618,海野ゆか,48,広島,43,A1,6.35,45.69,6.09,38.24,59,60.71,12,33.33
大村,7,予選,5,4045,佐々木裕,42,山口,48,B1,5.20,39.02,4.56,29.63,36,29.41,64,54.84
大村,7,予選,6,5251,沼田七華,20,福井,51,B2,1.44,0.00,1.00,0.00,34,42.86,70,33.33
大村,8,予選,1,4456,鎌倉　涼,33,大阪,44,A2,7.05,52.27,6.92,50.00,74,28.57,48,48.48
大村,8,予選,2,4742,横田悠衣,30,愛知,44,B1,3.29,11.43,0.00,0.00,63,35.71,31,41.67
大村,8,予選,3,3474,松瀬弘美,52,静岡,47,B1,4.84,27.88,6.60,50.00,61,31.43,45,30.00
大村,8,予選,4,5200,筒井美琴,20,福岡,48,B2,1.44,2.08,0.00,0.00,33,41.67,39,55.17
大村,8,予選,5,4569,中澤宏奈,34,東京,47,B1,5.08,33.88,4.67,29.63,24,40.00,86,44.12
