レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,予選,1,4958,溝口海義,28,福岡,55,A2,6.38,43.08,5.81,40.74,29,38.98,41,32.69
唐津,1,予選,2,4931,木谷賢太,28,香川,53,A2,5.73,33.06,6.20,48.57,13,38.92,53,37.10
唐津,1,予選,3,4879,山崎鉄平,29,佐賀,53,B1,5.21,31.58,4.94,28.57,21,27.22,45,29.23
唐津,1,予選,4,4886,入海　馨,28,岡山,55,A1,6.53,49.47,6.16,51.61,49,37.37,58,35.94
唐津,1,予選,5,5043,中村日向,25,香川,53,A2,6.33,51.61,5.63,48.15,24,40.41,89,28.33
唐津,1,予選,6,5018,竹下大樹,25,福岡,55,A2,6.28,43.31,5.00,27.78,17,32.11,90,60.00
唐津,2,予選,1,5106,山崎　祥,25,山口,52,B1,5.29,26.83,4.76,27.27,43,37.70,32,25.86
唐津,2,予選,2,5026,安河内健,28,佐賀,53,A2,7.11,55.79,6.35,51.54,23,36.41,87,29.31
唐津,2,予選,3,4991,宗行治哉,26,広島,51,A1,5.69,33.03,4.80,30.00,30,43.23,66,24.07
唐津,2,予選,4,5058,前原大道,27,岡山,52,A2,6.16,43.14,6.19,50.00,63,33.51,67,33.33
唐津,2,予選,5,5028,原田才一,27,福岡,51,A2,6.46,47.17,6.50,50.00,38,30.93,33,35.48
唐津,2,予選,6,4852,川原祐明,29,香川,52,A1,5.97,38.14,5.87,39.13,64,39.47,47,38.46
唐津,3,予選,1,5217,藤原碧生,24,岡山,53,A2,6.85,52.94,5.88,37.50,52,33.68,64,40.68
唐津,3,予選,2,5016,宮田龍馬,26,兵庫,53,A1,6.60,48.39,6.90,50.00,59,34.63,46,42.37
唐津,3,予選,3,5086,本村　大,25,長崎,55,B1,4.30,22.00,5.29,37.50,25,27.86,54,27.94
唐津,3,予選,4,5012,加倉侑征,26,福岡,51,A2,4.73,29.03,4.33,19.05,16,39.34,82,44.00
唐津,3,予選,5,4878,西岡育未,29,徳島,48,B1,4.45,19.28,5.41,37.50,50,33.33,86,27.87
唐津,3,予選,6,5029,中　亮太,27,福岡,53,A2,6.42,51.00,5.80,50.00,14,30.22,73,34.92
唐津,4,予選,1,5105,富田恕生,25,福岡,53,B1,5.04,30.21,3.24,15.79,40,34.54,77,30.51
唐津,4,予選,2,5142,常住　蓮,23,佐賀,50,A2,6.77,52.59,6.24,41.67,53,31.69,37,34.62
唐津,4,予選,3,5037,田頭虎親,26,香川,52,A2,6.32,45.45,5.03,34.48,51,34.59,52,30.99
唐津,4,予選,4,5193,米丸乃絵,22,福岡,46,B1,6.20,42.67,3.57,14.29,62,38.19,74,28.57
唐津,4,予選,5,4877,鈴谷一平,29,兵庫,56,A1,6.04,42.71,6.30,40.74,22,32.98,65,27.66
唐津,4,予選,6,4985,井本昌也,27,山口,50,A2,6.22,45.30,6.55,45.45,60,32.95,69,38.98
唐津,5,予選,1,5111,三村岳人,24,岡山,51,B1,5.70,36.63,5.31,37.93,11,30.00,43,37.10
唐津,5,予選,2,4879,山崎鉄平,29,佐賀,53,B1,5.21,31.58,4.94,28.57,21,27.22,45,29.23
唐津,5,予選,3,4980,佐々木完,28,山口,52,A1,7.07,53.39,3.40,20.00,65,29.51,42,31.15
唐津,5,予選,4,4884,勝浦真帆,28,岡山,48,B1,5.17,31.40,0.00,0.00,47,30.54,44,35.94
唐津,5,予選,5,5056,西岡成美,28,徳島,44,A2,6.07,42.39,0.00,0.00,41,37.50,71,29.23
唐津,5,予選,6,4964,土屋　南,27,岡山,46,A2,6.14,42.16,5.65,40.00,55,27.87,78,36.36
唐津,6,予選,1,4957,竹之内極,29,福岡,57,B1,5.80,40.82,4.68,22.50,44,38.76,35,27.59
唐津,6,予選,2,5126,山下大輝,27,兵庫,52,B1,5.56,38.46,4.56,27.78,34,36.22,83,52.83
唐津,6,予選,3,5043,中村日向,25,香川,53,A2,6.33,51.61,5.63,48.15,24,40.41,89,28.33
唐津,6,予選,4,4857,加藤翔馬,27,兵庫,58,A2,4.46,28.00,6.48,52.17,26,30.27,79,45.76
唐津,6,予選,5,5055,眞鳥章太,28,長崎,53,B1,5.39,33.33,5.49,37.14,61,30.98,88,42.00
唐津,6,予選,6,5084,末永和也,25,佐賀,52,A1,6.35,42.31,6.73,51.83,37,33.51,81,30.51
唐津,7,予選,1,5086,本村　大,25,長崎,55,B1,4.30,22.00,5.29,37.50,25,27.86,54,27.94
唐津,7,予選,2,5060,数原　魁,27,兵庫,52,B1,5.07,35.96,5.77,36.67,67,37.76,51,36.92
唐津,7,予選,3,5161,登玉隼百,25,兵庫,52,B1,5.81,38.46,3.63,10.53,48,39.49,61,43.28
唐津,7,予選,4,5028,原田才一,27,福岡,51,A2,6.46,47.17,6.50,50.00,38,30.93,33,35.48
唐津,7,予選,5,4931,木谷賢太,28,香川,53,A2,5.73,33.06,6.20,48.57,13,38.92,53,37.10
唐津,7,予選,6,5121,定松勇樹,23,佐賀,52,A1,6.79,49.06,6.82,58.02,18,39.13,76,46.81
唐津,8,予選,1,4909,薮内瑞希,28,岡山,44,B1,5.13,28.43,5.74,26.32,31,35.16,70,31.82
唐津,8,予選,2,5058,前原大道,27,岡山,52,A2,6.16,43.14,6.19,50.00,63,33.51,67,33.33
唐津,8,予選,3,5015,高橋竜矢,26,広島,52,A1,5.35,34.92,6.00,50.00,28,40.20,34,33.82
唐津,8,予選,4,4985,井本昌也,27,山口,50,A2,6.22,45.30,6.55,45.45,60,32.95,69,38.98
