レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,予選,1,4604,岩瀬裕亮,32,愛知,54,A1,7.23,54.11,7.95,57.14,57,36.23,75,41.06
唐津,1,予選,2,4574,東　潤樹,32,広島,53,B1,5.14,30.83,4.23,19.35,36,36.76,36,31.97
唐津,1,予選,3,4879,山崎鉄平,25,佐賀,53,B1,5.60,39.25,4.70,26.29,50,27.27,80,30.41
唐津,1,予選,4,4630,岩永雅人,33,愛知,51,B1,6.05,45.74,5.89,35.71,70,46.67,79,36.11
唐津,1,予選,5,4299,中島浩哉,37,長崎,56,B1,4.97,28.16,4.84,20.00,52,65.00,53,28.57
唐津,1,予選,6,4390,松本弓雄,34,徳島,52,B1,4.44,23.75,4.21,14.29,26,31.75,34,30.15
唐津,2,予選,1,4441,末永由楽,34,岡山,55,A1,5.92,40.43,4.40,30.00,49,35.38,42,28.57
唐津,2,予選,2,4513,河野真也,31,福岡,52,A2,5.46,36.54,6.41,48.65,69,36.36,32,39.39
唐津,2,予選,3,3982,福田　理,43,岡山,56,B1,4.85,28.72,4.33,16.67,11,61.40,68,39.86
唐津,2,予選,4,4222,山口高志,38,佐賀,52,B1,5.68,45.92,5.35,35.43,39,29.69,59,33.99
唐津,2,予選,5,3454,井川大作,49,岡山,60,B1,4.69,18.35,4.08,21.62,44,38.46,51,33.97
唐津,2,予選,6,3929,杢野誓良,45,愛知,51,B1,4.96,29.35,3.82,20.59,60,36.84,57,29.80
唐津,3,予選,1,4214,林　祐介,36,岡山,55,A2,5.67,36.36,5.00,22.22,61,25.00,41,41.91
唐津,3,予選,2,3796,長野道臣,47,静岡,53,B1,5.40,37.98,5.64,27.27,58,28.30,72,33.33
唐津,3,予選,3,4459,片岡雅裕,34,香川,52,A1,6.67,50.38,5.78,22.22,17,32.14,88,35.21
唐津,3,予選,4,4215,吉島祥之,36,愛知,54,B1,4.97,26.61,0.00,0.00,59,35.38,40,37.58
唐津,3,予選,5,3781,秋元　誠,44,福井,54,B1,4.42,26.92,0.00,0.00,28,15.25,85,38.96
唐津,3,予選,6,3998,冨成謙児,41,佐賀,53,B1,4.85,23.73,5.14,28.83,53,36.21,58,32.17
唐津,4,予選,1,4596,葛原大陽,37,徳島,50,A2,5.35,32.54,6.00,43.75,21,38.46,46,30.67
唐津,4,予選,2,4323,山田佑樹,34,岡山,57,B1,6.13,41.67,0.00,0.00,33,44.83,45,32.21
唐津,4,予選,3,3905,天野友和,43,愛知,55,B1,5.19,31.31,4.28,22.22,51,32.31,73,31.58
唐津,4,予選,4,3747,國崎良春,45,福岡,52,A2,5.11,37.72,5.04,17.86,55,35.29,54,44.36
唐津,4,予選,5,3855,大熊辰弥,48,香川,50,B1,4.42,20.00,6.32,47.37,20,22.58,48,37.14
唐津,4,予選,6,3946,赤岩善生,44,愛知,54,A1,6.94,51.85,7.00,37.04,45,43.86,39,41.86
唐津,5,予選,1,3906,飯山晃三,43,長崎,60,B1,4.76,32.11,5.47,34.38,22,58.06,43,31.17
唐津,5,予選,2,4013,中島孝平,41,福井,52,A1,7.30,52.82,7.22,44.44,16,42.86,71,37.09
唐津,5,予選,3,4474,渡辺　崇,33,福岡,56,A2,5.36,34.78,3.87,13.04,18,35.38,78,38.41
唐津,5,予選,4,4760,山崎　郡,30,大阪,52,A1,6.44,45.37,6.85,61.54,43,43.64,31,32.48
