レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,5047,國分将太,30,東京,54,B1,5.42,36.84,0.00,0.00,37,30.00,60,30.28
大村,1,一般,2,4952,吉武真也,30,福岡,52,B1,3.32,14.00,5.47,23.53,47,41.59,73,32.41
大村,1,一般,3,3860,松本浩貴,51,埼玉,53,B1,4.90,23.66,3.56,12.00,76,37.07,35,25.66
大村,1,一般,4,3105,内山文典,61,東京,53,B1,4.75,27.69,2.63,0.00,26,27.52,39,36.45
大村,1,一般,5,5369,岡崎凪汰,22,長崎,51,B2,1.07,0.00,1.17,0.00,59,27.68,55,21.62
大村,1,一般,6,3297,藤丸光一,57,福岡,50,B1,5.49,42.86,5.71,41.94,31,30.56,22,39.62
大村,2,一般,1,4164,岩永節也,42,長崎,52,B2,4.38,21.28,4.16,21.19,75,36.70,51,37.04
大村,2,一般,2,3226,浦田信義,59,東京,51,B1,4.46,22.77,5.33,22.22,45,41.96,37,38.32
大村,2,一般,3,3922,菅沼佳昭,49,愛知,51,B1,3.66,17.00,4.82,27.27,12,25.66,56,32.67
大村,2,一般,4,3583,齋藤智裕,51,埼玉,58,B1,3.39,12.24,3.00,11.11,18,49.09,12,29.82
大村,2,一般,5,4727,安部慎一,37,福岡,53,B1,4.31,18.09,4.93,20.00,48,42.61,67,31.30
大村,2,一般,6,3224,栗山繁洋,59,佐賀,54,B1,4.45,25.25,5.48,44.83,56,28.30,19,28.18
大村,3,一般,1,5060,数原　魁,27,兵庫,50,B1,5.01,27.03,5.55,27.27,16,32.14,11,29.63
大村,3,一般,2,4905,土井祥伍,30,大阪,54,B1,4.40,26.79,4.40,28.00,65,32.43,66,43.75
大村,3,一般,3,4976,金山立樹,30,東京,54,B1,5.37,30.15,3.33,0.00,14,18.52,17,29.06
大村,3,一般,4,4881,檀　将太,29,福岡,50,B2,3.68,16.95,3.25,25.00,53,40.00,65,37.82
大村,3,一般,5,3831,安藤裕貴,50,愛知,53,B1,4.05,18.92,0.00,0.00,17,34.82,33,30.97
大村,3,一般,6,5384,八戸琉楓,19,長崎,53,B2,1.06,0.00,0.80,0.00,33,30.70,72,31.86
大村,4,一般,1,3882,新田智彰,51,大阪,56,B1,5.44,36.21,7.45,54.55,25,28.45,64,35.14
大村,4,一般,2,4498,宮本夏樹,37,長崎,55,A2,4.80,29.90,6.08,43.89,41,34.51,31,36.13
大村,4,一般,3,5092,篠原晟弥,24,福岡,51,B1,5.42,34.65,6.00,50.00,63,20.54,13,31.48
大村,4,一般,4,3881,浦上拓也,51,大阪,52,B1,4.47,22.11,4.29,26.47,30,37.72,21,38.60
大村,4,一般,5,4122,安東幸治,43,福岡,57,A2,6.21,38.46,5.46,28.85,38,29.73,68,37.27
大村,4,一般,6,4121,富永修一,43,福岡,52,A2,6.36,48.70,5.38,30.77,11,40.35,59,34.62
大村,5,一般,1,4174,赤坂俊輔,42,長崎,51,A1,6.57,46.04,6.49,47.92,64,30.43,69,29.91
大村,5,一般,2,4607,鶴田勇雄,35,福岡,51,A2,5.74,34.75,5.71,32.69,43,28.70,54,30.17
大村,5,一般,3,4422,永井亮次,36,大阪,53,B1,4.87,32.77,4.50,25.00,55,25.47,32,33.02
大村,5,一般,4,4329,小松卓司,41,福岡,52,B1,5.28,33.94,4.74,23.26,46,22.43,16,34.51
大村,5,一般,5,4957,竹之内極,29,福岡,55,A2,3.59,18.18,6.41,54.55,13,39.25,25,25.22
大村,5,一般,6,5369,岡崎凪汰,22,長崎,51,B2,1.07,0.00,1.17,0.00,59,27.68,55,21.62
大村,6,一般,1,4099,吉永則雄,46,大阪,52,A1,6.54,52.78,6.62,50.00,68,33.96,24,32.04
大村,6,一般,2,3860,松本浩貴,51,埼玉,53,B1,4.90,23.66,3.56,12.00,76,37.07,35,25.66
大村,6,一般,3,4727,安部慎一,37,福岡,53,B1,4.31,18.09,4.93,20.00,48,42.61,67,31.30
大村,6,一般,4,4626,伊藤紘章,38,愛知,52,B1,3.33,15.00,4.22,22.22,19,30.97,71,27.68
大村,6,一般,5,4195,前川守嗣,42,福岡,58,A2,5.34,33.05,6.38,45.83,66,27.43,74,31.86
大村,6,一般,6,4039,村上功祐,45,大阪,58,B1,5.37,32.04,5.58,38.89,39,33.63,53,42.20
大村,7,一般,1,4102,益田啓司,45,福岡,52,A1,6.88,55.15,5.73,45.45,51,29.82,43,34.21
大村,7,一般,2,4022,待鳥雄紀,44,福岡,59,A2,5.67,37.00,5.98,47.50,36,38.39,57,30.91
大村,7,一般,3,4952,吉武真也,30,福岡,52,B1,3.32,14.00,5.47,23.53,47,41.59,73,32.41
大村,7,一般,4,3226,浦田信義,59,東京,51,B1,4.46,22.77,5.33,22.22,45,41.96,37,38.32
大村,7,一般,5,5384,八戸琉楓,19,長崎,53,B2,1.06,0.00,0.80,0.00,33,30.70,72,31.86
大村,7,一般,6,4134,杉山貴博,44,東京,54,A2,6.38,45.83,5.23,31.82,21,41.07,15,31.13
大村,8,一般,1,5042,畑田汰一,26,埼玉,53,A1,6.70,50.00,6.68,52.63,72,39.47,46,33.62
大村,8,一般,2,5092,篠原晟弥,24,福岡,51,B1,5.42,34.65,6.00,50.00,63,20.54,13,31.48
大村,8,一般,3,4973,栗原直也,32,埼玉,52,B1,4.90,30.93,3.16,5.26,70,36.11,45,37.07
大村,8,一般,4,3297,藤丸光一,57,福岡,50,B1,5.49,42.86,5.71,41.94,31,30.56,22,39.62
