レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3843,上之晃弘,47,長崎,52,B1,5.56,34.82,5.03,30.77,53,24.36,49,28.40
大村,1,予選,2,5193,米丸乃絵,22,福岡,47,B1,4.89,26.14,1.07,0.00,31,17.07,57,21.43
大村,1,予選,3,5122,相馬　翔,22,埼玉,56,B1,3.40,9.68,4.96,29.63,54,27.50,31,51.61
大村,1,予選,4,3870,寺嶋　雄,47,福井,52,B1,4.96,29.00,3.73,18.18,26,18.29,53,28.17
大村,1,予選,5,4864,小川日紀,34,福岡,53,B1,4.48,23.91,4.39,26.09,38,25.88,14,21.52
大村,1,予選,6,3906,飯山晃三,45,長崎,59,B1,4.44,24.79,5.26,35.96,35,25.88,33,23.66
大村,2,予選,1,3577,向所浩二,50,兵庫,59,B1,4.50,25.64,5.57,28.57,71,28.89,22,20.24
大村,2,予選,2,4874,池田奈津,29,福岡,51,B1,5.31,36.36,5.00,31.82,15,35.96,16,33.33
大村,2,予選,3,4497,桑原　悠,36,長崎,51,A1,6.15,41.41,7.31,59.24,30,21.05,37,33.72
大村,2,予選,4,3859,多羅尾達,50,東京,54,B1,5.05,28.38,3.82,9.09,41,39.33,55,33.71
大村,2,予選,5,5129,山口真喜,26,長崎,46,B2,4.97,32.35,4.29,19.42,47,35.63,25,35.80
大村,2,予選,6,3772,一柳和孝,49,埼玉,54,B1,5.52,33.60,0.00,0.00,60,28.57,32,33.33
大村,3,予選,1,3334,角ひとみ,55,広島,45,B1,4.55,26.80,5.16,35.29,62,29.55,56,40.96
大村,3,予選,2,3877,松浦博人,46,三重,58,B1,4.87,24.18,0.00,0.00,25,47.06,65,41.25
大村,3,予選,3,5200,筒井美琴,21,福岡,49,B2,1.68,0.00,1.40,0.00,65,39.13,35,32.18
大村,3,予選,4,4022,待鳥雄紀,43,福岡,57,A2,5.90,43.36,5.95,50.00,52,30.12,50,32.91
大村,3,予選,5,4815,伏島祐介,33,東京,54,B1,4.59,23.23,5.00,28.57,50,35.96,64,46.32
大村,3,予選,6,3780,魚谷智之,47,兵庫,52,A1,6.63,44.53,7.02,40.00,68,14.47,45,42.86
大村,4,予選,1,3986,沖島広和,45,福岡,55,A2,6.18,44.70,5.94,43.75,70,32.58,43,28.57
大村,4,予選,2,4533,峰重侑治,34,岡山,51,B1,5.52,38.14,4.92,30.61,18,32.56,67,27.27
大村,4,予選,3,4457,神田達也,37,愛知,52,B1,4.52,26.58,3.13,12.50,72,18.42,54,37.88
大村,4,予選,4,3674,岸　恵子,51,徳島,47,A2,5.32,36.84,6.18,50.00,73,29.11,66,19.54
大村,4,予選,5,3970,亀山高雅,47,群馬,53,B1,4.82,23.58,3.75,12.50,33,34.12,74,40.22
大村,4,予選,6,4288,永田啓二,39,福岡,53,A1,7.50,63.83,7.23,50.00,16,31.40,68,24.68
大村,5,予選,1,3523,寳田亮治,54,福岡,53,A2,4.89,28.95,5.12,33.33,51,42.86,12,43.24
大村,5,予選,2,5188,武井莉里,23,兵庫,43,B1,4.45,25.00,2.65,5.88,32,49.45,47,24.44
大村,5,予選,3,4579,中嶋健一,34,三重,53,A2,6.30,46.83,0.00,0.00,56,35.96,63,34.78
大村,5,予選,4,3935,岩津徹郎,46,岡山,53,B1,4.81,24.05,5.30,31.82,37,30.34,20,44.94
大村,5,予選,5,4669,井上　茂,38,福岡,54,B1,4.16,18.03,4.08,20.34,46,18.67,48,28.41
大村,5,予選,6,4308,河村　了,39,愛知,51,A1,6.88,49.23,5.85,37.04,19,62.92,19,30.59
大村,6,予選,1,3746,岡瀬正人,48,岡山,52,A2,6.03,41.61,4.82,22.22,36,32.97,59,39.29
大村,6,予選,2,4864,小川日紀,34,福岡,53,B1,4.48,23.91,4.39,26.09,38,25.88,14,21.52
大村,6,予選,3,4352,下條雄太,37,長崎,52,A1,6.78,46.38,7.39,60.96,69,35.16,29,31.87
大村,6,予選,4,3618,海野ゆか,49,広島,44,A2,6.76,51.22,6.24,40.91,67,37.93,34,27.38
大村,6,予選,5,4336,松田竜馬,39,福岡,54,B1,4.88,30.23,5.92,41.67,75,43.82,27,36.90
大村,6,予選,6,3519,冨田秀幸,55,愛知,51,B1,4.99,25.00,4.86,14.29,57,26.44,15,37.04
大村,7,予選,1,3792,田中　豪,51,東京,53,A1,5.33,33.72,0.00,0.00,12,34.83,75,40.85
大村,7,予選,2,4458,抹香雄三,37,広島,53,B1,4.40,25.89,4.06,12.90,43,34.12,39,34.52
大村,7,予選,3,4522,古澤光紀,35,福岡,53,A1,6.41,49.45,6.64,40.48,34,30.23,17,38.46
大村,7,予選,4,3772,一柳和孝,49,埼玉,54,B1,5.52,33.60,0.00,0.00,60,28.57,32,33.33
大村,7,予選,5,4654,篠田優也,37,兵庫,54,A2,5.98,42.53,5.71,35.29,28,34.09,62,38.82
大村,7,予選,6,5200,筒井美琴,21,福岡,49,B2,1.68,0.00,1.40,0.00,65,39.13,35,32.18
大村,8,予選,1,5051,松本純平,28,埼玉,54,A1,6.49,47.79,6.00,28.57,24,21.95,23,33.33
大村,8,予選,2,4301,関　裕也,40,福岡,53,B1,4.71,32.53,6.41,53.85,13,16.88,60,29.35
大村,8,予選,3,5038,金田智博,25,福井,52,A2,6.54,53.04,7.09,54.55,40,41.86,21,39.24
大村,8,予選,4,5122,相馬　翔,22,埼玉,56,B1,3.40,9.68,4.96,29.63,54,27.50,30,36.27
大村,8,予選,5,4874,池田奈津,29,福岡,51,B1,5.31,36.36,5.00,31.82,15,35.96,16,33.33
大村,8,予選,6,3920,正木聖賢,48,広島,54,A2,6.35,44.00,5.11,26.32,22,26.74,52,29.55
大村,9,予選特賞,1,4413,水摩　敦,37,福岡,51,A1,5.92,42.20,6.30,42.59,59,32.95,40,42.50
大村,9,予選特賞,2,3859,多羅尾達,50,東京,54,B1,5.05,28.38,3.82,9.09,41,39.33,55,33.71
大村,9,予選特賞,3,3523,寳田亮治,54,福岡,53,A2,4.89,28.95,5.12,33.33,51,42.86,12,43.24
大村,9,予選特賞,4,3843,上之晃弘,47,長崎,52,B1,5.56,34.82,5.03,30.77,53,24.36,49,28.40
大村,9,予選特賞,5,4533,峰重侑治,34,岡山,51,B1,5.52,38.14,4.92,30.61,18,32.56,67,27.27
大村,9,予選特賞,6,4257,古川　健,39,広島,53,A2,5.05,33.68,5.39,39.22,58,22.99,72,35.63
大村,9,予選特賞,1,3618,海野ゆか,49,広島,44,A2,6.76,51.22,6.24,40.91,67,37.93,34,27.38
大村,9,予選特賞,2,5129,山口真喜,26,長崎,46,B2,4.97,32.35,4.29,19.42,47,35.63,25,35.80
大村,9,予選特賞,3,5193,米丸乃絵,22,福岡,47,B1,4.89,26.14,1.07,0.00,31,17.07,57,21.43
大村,9,予選特賞,4,3334,角ひとみ,55,広島,45,B1,4.55,26.80,5.16,35.29,62,29.55,56,40.96
大村,9,予選特賞,5,5188,武井莉里,23,兵庫,43,B1,4.45,25.00,2.65,5.88,32,49.45,47,24.44
大村,9,予選特賞,6,3674,岸　恵子,51,徳島,47,A2,5.32,36.84,6.18,50.00,73,29.11,66,19.54
大村,9,予選特賞,1,4497,桑原　悠,36,長崎,51,A1,6.15,41.41,7.31,59.24,30,21.05,37,33.72
大村,9,予選特賞,2,4579,中嶋健一,34,三重,53,A2,6.30,46.83,0.00,0.00,56,35.96,63,34.78
大村,9,予選特賞,3,3792,田中　豪,51,東京,53,A1,5.33,33.72,0.00,0.00,12,34.83,75,40.85
大村,9,予選特賞,4,3986,沖島広和,45,福岡,55,A2,6.18,44.70,5.94,43.75,70,32.58,43,28.57
大村,9,予選特賞,5,3746,岡瀬正人,48,岡山,52,A2,6.03,41.61,4.82,22.22,36,32.97,59,39.29
大村,9,予選特賞,6,4022,待鳥雄紀,43,福岡,57,A2,5.90,43.36,5.95,50.00,52,30.12,50,32.91
大村,9,予選特賞,1,4352,下條雄太,37,長崎,52,A1,6.78,46.38,7.39,60.96,69,35.16,29,31.87
大村,9,予選特賞,2,3780,魚谷智之,47,兵庫,52,A1,6.63,44.53,7.02,40.00,68,14.47,45,42.86
大村,9,予選特賞,3,4288,永田啓二,39,福岡,53,A1,7.50,63.83,7.23,50.00,16,31.40,68,24.68
大村,9,予選特賞,4,4308,河村　了,39,愛知,51,A1,6.88,49.23,5.85,37.04,19,62.92,19,30.59
大村,9,予選特賞,5,5051,松本純平,28,埼玉,54,A1,6.49,47.79,6.00,28.57,24,21.95,23,33.33
大村,9,予選特賞,6,4522,古澤光紀,35,福岡,53,A1,6.41,49.45,6.64,40.48,34,30.23,17,38.46
