レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
福岡,1,一般戦,1,3297,藤丸光一,53,福岡,47,A2,5.88,41.12,6.75,52.48,32,0.00,101,0.00
福岡,1,一般戦,2,4718,北川太一,27,佐賀,48,B1,5.28,35.29,3.80,10.00,19,0.00,112,0.00
福岡,1,一般戦,3,4803,飯田庄吾,26,福岡,56,B1,3.45,8.96,4.81,30.21,27,0.00,125,0.00
福岡,1,一般戦,4,3925,大田　誠,44,山口,51,B1,4.55,25.00,3.74,18.52,18,0.00,123,0.00
福岡,1,一般戦,5,4552,杉山勝匡,31,佐賀,50,B1,4.38,25.84,4.13,20.37,17,0.00,108,0.00
福岡,1,一般戦,6,5131,江藤敦宏,21,福岡,51,B2,1.09,0.00,1.00,0.00,66,0.00,132,0.00
福岡,2,一般戦,1,3717,立間充宏,45,岡山,55,A2,6.08,45.78,6.15,48.08,49,0.00,130,0.00
福岡,2,一般戦,2,3974,深山祐二,43,佐賀,51,B1,4.23,21.95,4.67,30.30,48,0.00,110,0.00
福岡,2,一般戦,3,3623,深川真二,46,佐賀,51,A1,7.84,62.07,7.74,60.53,36,0.00,131,0.00
福岡,2,一般戦,4,5093,浦野　海,18,福岡,54,B2,1.57,0.00,1.67,0.00,65,0.00,140,0.00
福岡,2,一般戦,5,4268,和合俊介,34,福岡,58,B1,3.95,17.28,4.24,23.73,54,0.00,145,0.00
福岡,2,一般戦,6,5067,山田真聖,21,山口,56,B1,1.78,3.64,1.87,0.00,34,0.00,147,0.00
福岡,3,一般戦,1,4668,楠本晃嗣,35,福岡,51,B1,4.03,17.91,4.42,25.42,46,0.00,104,0.00
福岡,3,一般戦,2,4413,水摩　敦,34,福岡,50,A1,6.74,50.78,6.16,43.24,53,0.00,114,0.00
福岡,3,一般戦,3,4427,秦　英悟,34,大阪,51,A1,7.26,59.52,7.00,48.94,62,0.00,103,0.00
福岡,3,一般戦,4,4122,安東幸治,38,福岡,56,A2,5.59,40.74,5.83,39.39,33,0.00,116,0.00
福岡,3,一般戦,5,3797,岩井　繁,47,広島,61,B1,3.92,20.55,4.75,25.00,68,0.00,121,0.00
福岡,3,一般戦,6,4023,柴田友和,42,福岡,51,B1,4.57,22.73,4.39,23.68,63,0.00,107,0.00
福岡,4,一般戦,1,4487,三原　司,34,福岡,51,B2,4.36,21.21,5.30,32.50,50,0.00,138,0.00
福岡,4,一般戦,2,3556,田中信一,47,大阪,53,B1,6.95,50.53,7.64,60.61,13,0.00,122,0.00
福岡,4,一般戦,3,4500,山田康二,32,佐賀,54,A2,7.72,67.02,8.76,52.94,12,0.00,136,0.00
福岡,4,一般戦,4,3846,藤井　理,43,山口,58,B1,3.88,15.66,4.16,22.58,69,0.00,105,0.00
福岡,4,一般戦,5,3663,木山和幸,50,広島,50,B1,4.84,27.10,4.73,33.33,61,0.00,137,0.00
福岡,4,一般戦,6,4034,西原明生,41,香川,55,B1,4.69,26.67,0.00,0.00,35,0.00,133,0.00
福岡,5,一般戦,1,4452,松尾　祭,32,香川,55,A2,5.32,29.29,5.25,33.33,52,0.00,102,0.00
福岡,5,一般戦,2,4802,中田達也,26,福岡,52,A1,6.22,45.90,6.02,47.17,45,0.00,124,0.00
福岡,5,一般戦,3,3557,太田和美,47,大阪,53,A1,6.68,45.65,6.39,31.82,14,0.00,113,0.00
福岡,5,一般戦,4,4552,杉山勝匡,31,佐賀,50,B1,4.38,25.84,4.13,20.37,17,0.00,108,0.00
福岡,5,一般戦,5,3883,山根大樹,46,広島,54,B1,4.38,22.35,4.38,15.38,51,0.00,141,0.00
福岡,5,一般戦,6,4969,町田洸希,29,長崎,54,B1,3.59,9.52,1.78,4.35,29,0.00,115,0.00
福岡,6,一般戦,1,4398,船岡洋一,33,広島,52,A2,6.06,38.03,6.00,37.04,30,0.00,111,0.00
福岡,6,一般戦,2,4316,山口裕太,36,広島,54,B1,4.13,22.86,7.20,50.00,44,0.00,142,0.00
福岡,6,一般戦,3,4287,今井貴士,36,福岡,55,A1,6.30,48.96,7.05,58.06,28,0.00,117,0.00
福岡,6,一般戦,4,4803,飯田庄吾,26,福岡,56,B1,3.45,8.96,4.81,30.21,27,0.00,125,0.00
福岡,6,一般戦,5,4727,安部慎一,32,福岡,52,B1,4.15,22.68,4.98,28.81,67,0.00,106,0.00
福岡,6,一般戦,6,3974,深山祐二,43,佐賀,51,B1,4.23,21.95,4.67,30.30,48,0.00,110,0.00
福岡,7,一般戦,1,4674,池田剛規,33,福岡,52,B1,5.18,34.12,4.83,27.59,38,0.00,148,0.00
福岡,7,一般戦,2,4200,早川尚人,38,大阪,54,B1,4.17,16.88,4.89,22.22,37,0.00,126,0.00
福岡,7,一般戦,3,3257,田頭　実,53,福岡,51,A2,6.39,50.00,7.66,61.97,11,0.00,129,0.00
福岡,7,一般戦,4,3471,赤峰和也,50,佐賀,52,B1,3.91,22.73,4.05,15.79,31,0.00,120,0.00
福岡,7,一般戦,5,4967,中村魁生,22,大阪,49,A2,5.69,41.18,4.11,22.22,43,0.00,143,0.00
福岡,7,一般戦,6,4574,東　潤樹,31,広島,52,B1,5.48,33.02,4.17,16.67,16,0.00,134,0.00
福岡,8,一般戦,1,3726,桂林　寛,49,福岡,54,A2,5.91,37.50,6.32,50.00,60,0.00,119,0.00
福岡,8,一般戦,2,4023,柴田友和,42,福岡,51,B1,4.57,22.73,4.39,23.68,63,0.00,107,0.00
福岡,8,一般戦,3,3663,木山和幸,50,広島,50,B1,4.84,27.10,4.73,33.33,61,0.00,137,0.00
福岡,8,一般戦,4,3701,大西隆洋,47,香川,57,B1,3.78,19.12,4.30,20.00,47,0.00,135,0.00
福岡,8,一般戦,5,3925,大田　誠,44,山口,51,B1,4.55,25.00,3.74,18.52,18,0.00,123,0.00
福岡,8,一般戦,6,5093,浦野　海,18,福岡,54,B2,1.57,0.00,1.67,0.00,65,0.00,140,0.00
福岡,9,一般戦,1,4268,和合俊介,34,福岡,58,B1,3.95,17.28,4.24,23.73,54,0.00,145,0.00
